mode,gauss_di,gauss_p,te,n_obs,skipped_reason,period,max_lag,source,target,te_threshold,te_sig,te_pvalue,gauss_fdr,gauss_sig_raw,gauss_sig_fdr
log_price,0.010488986658336037,0.0006337056396229982,0.02038900810278066,560,,0,1,NFLX,GOOGL,0.07733139472509098,False,0.8604651162790697,0.08672292181326494,True,False
log_price,0.001746382177753639,0.16326468676374506,0.08210839201649889,560,,0,1,NFLX,META,0.07733139472509098,True,0.036544850498338874,0.6409411881810702,False,False
log_price,0.0006682480509510178,0.3884589266174119,0.051251473932261815,560,,0,1,NFLX,DIS,0.07733139472509098,False,0.292358803986711,0.800851341604617,False,False
log_price,0.00041688251179675324,0.49576491146122514,0.07252786559686086,560,,0,1,NFLX,CMCSA,0.07733139472509098,False,0.08970099667774087,0.8640702017540295,False,False
log_price,0.0038246609523222576,0.03909230549995554,0.09598482169086164,560,,0,1,NFLX,TMUS,0.07733139472509098,True,0.019933554817275746,0.47236535812446284,True,False
log_price,0.002622929725361361,0.08752457238257165,0.057990095973481814,560,,0,1,NFLX,XOM,0.07733139472509098,False,0.1893687707641196,0.5466418602328155,False,False
log_price,0.006442213849408913,0.00741247657203491,0.04872427261708823,560,,0,1,NFLX,CVX,0.07733139472509098,False,0.3122923588039867,0.3224427308835186,True,False
log_price,0.0029287183846392795,0.07100357398376667,0.05352637753990286,560,,0,1,NFLX,COP,0.07733139472509098,False,0.26578073089701,0.5432406532892288,False,False
log_price,0.0033918921778065066,0.052018321292867424,0.056682014527243085,560,,0,1,NFLX,SLB,0.07733139472509098,False,0.20930232558139536,0.5028437724977184,False,False
log_price,0.00048449680172111767,0.4627457096649775,0.058588753601278354,560,,0,1,NFLX,EOG,0.07733139472509098,False,0.17940199335548174,0.8527765162845004,False,False
log_price,0.0004253017661179843,0.4914449616030694,0.03787871229543671,560,,0,1,NFLX,MPC,0.07733139472509098,False,0.5448504983388704,0.8640702017540295,False,False
log_price,0.005937046615505089,0.010152495960034785,0.0334837362374536,560,,0,1,NFLX,JPM,0.07733139472509098,False,0.6345514950166113,0.3573961037410232,True,False
log_price,0.0007798188105323343,0.3515265719920544,0.03709488500420011,560,,0,1,NFLX,BAC,0.07733139472509098,False,0.5548172757475083,0.7781885944862273,False,False
log_price,0.0021724677201257598,0.11995117461223608,0.03643409854076629,560,,0,1,NFLX,MS,0.07733139472509098,False,0.5614617940199336,0.6048270400725447,False,False
log_price,0.00018152650245034234,0.6530799658607709,0.043080464533279184,560,,0,1,NFLX,GS,0.07733139472509098,False,0.4019933554817276,0.9249114570396514,False,False
log_price,4.736148798994165e-05,0.8184073492813355,0.041629762720837515,560,,0,1,NFLX,C,0.07733139472509098,False,0.4485049833887043,0.9660982277812238,False,False
log_price,0.00027317332740619816,0.5813594456575701,0.08981949887310647,560,,0,1,NFLX,WFC,0.07733139472509098,True,0.029900332225913623,0.9028757333562887,False,False
log_price,0.00027462781207086276,0.580355123005866,0.059561453170762,560,,0,1,NFLX,AAPL,0.07733139472509098,False,0.16611295681063123,0.9028757333562887,False,False
log_price,0.003926799904344092,0.03656556080569238,0.04453147449604744,560,,0,1,NFLX,MSFT,0.07733139472509098,False,0.3754152823920266,0.4615045545660146,True,False
log_price,0.002875409805571883,0.07362324281925309,0.061511485848241065,560,,0,1,NFLX,NVDA,0.07733139472509098,False,0.1461794019933555,0.5466418602328155,False,False
log_price,0.0006193312658544979,0.4063971179601511,0.05705524851627852,560,,0,1,NFLX,AVGO,0.07733139472509098,False,0.2026578073089701,0.8165484818136984,False,False
log_price,0.0018713565376036621,0.1489646263359917,0.12204792519714514,560,,0,1,NFLX,AMD,0.07733139472509098,True,0.0033222591362126247,0.6262831769261448,False,False
log_price,0.00013848099853071665,0.6946199664291066,0.07342565003257451,560,,0,1,NFLX,ORCL,0.07733139472509098,False,0.08305647840531562,0.9329223192614723,False,False
log_price,2.7004145717536237e-05,0.8623640738071734,0.05134460009603181,560,,0,1,NFLX,UNH,0.07733139472509098,False,0.28903654485049834,0.9757480113989538,False,False
log_price,0.0009229527000675109,0.31080616716883,0.10396841568769943,560,,0,1,NFLX,JNJ,0.07733139472509098,True,0.013289036544850499,0.7428608940573685,False,False
log_price,4.235844355646496e-05,0.8281078782477491,0.08475538025452845,560,,0,1,NFLX,LLY,0.07733139472509098,True,0.029900332225913623,0.9670521531215325,False,False
log_price,0.00010858219182241133,0.7281122250681382,0.04821432909069845,560,,0,1,NFLX,ABBV,0.07733139472509098,False,0.32558139534883723,0.9443204662974002,False,False
log_price,0.0003045479030101496,0.5604290071212559,0.04273692948154717,560,,0,1,NFLX,PFE,0.07733139472509098,False,0.4186046511627907,0.8954388986524265,False,False
log_price,6.487076918497407e-07,0.9785631979997332,0.056840896249427564,560,,0,1,NFLX,MRK,0.07733139472509098,False,0.2059800664451827,0.9956421884985611,False,False
log_price,0.002708367095033858,0.08252722629599353,0.034076774532343146,560,,0,1,DIS,GOOGL,0.07733139472509098,False,0.6179401993355482,0.5466418602328155,False,False
log_price,1.4602198849228106e-05,0.8985570763258791,0.06944412790371257,560,,0,1,DIS,META,0.07733139472509098,False,0.09302325581395349,0.9780298995578665,False,False
log_price,0.0037016142166968248,0.04238156919681486,0.03780163882421017,560,,0,1,DIS,NFLX,0.07733139472509098,False,0.5448504983388704,0.4848822323806496,True,False
log_price,1.0598834792311328e-05,0.9135104565659572,0.02848460598815783,560,,0,1,DIS,CMCSA,0.07733139472509098,False,0.717607973421927,0.9799545566813205,False,False
log_price,0.001555148032595977,0.18829844242866084,0.11211537512527214,560,,0,1,DIS,TMUS,0.07733139472509098,True,0.006644518272425249,0.6601629057774742,False,False
log_price,0.002168730364533484,0.1202702045201727,0.05888952765234401,560,,0,1,DIS,XOM,0.07733139472509098,False,0.1760797342192691,0.6048270400725447,False,False
log_price,0.004951360164333783,0.01889864216059463,0.033844753163793095,560,,0,1,DIS,CVX,0.07733139472509098,False,0.627906976744186,0.3883811911782571,True,False
log_price,0.002343500004907115,0.10630449514669144,0.07474130218130859,560,,0,1,DIS,COP,0.07733139472509098,False,0.06976744186046512,0.5891683488542275,False,False
log_price,0.0020997802820922114,0.12632800792446477,0.06542255179833378,560,,0,1,DIS,SLB,0.07733139472509098,False,0.132890365448505,0.6162257139426686,False,False
log_price,0.00040697887265412925,0.5009290018388406,0.08151364788345794,560,,0,1,DIS,EOG,0.07733139472509098,True,0.03986710963455149,0.8640702017540295,False,False
log_price,0.0025275538524488664,0.09349348447104497,0.04529985397447378,560,,0,1,DIS,MPC,0.07733139472509098,False,0.3554817275747508,0.56485646867923,False,False
log_price,0.014650880150969322,5.387961694200648e-05,0.07213617451178056,560,,0,1,DIS,JPM,0.07733139472509098,False,0.08970099667774087,0.04687526673954564,True,True
log_price,0.0005784238327456576,0.42234313275980917,0.08856509991552763,560,,0,1,DIS,BAC,0.07733139472509098,True,0.029900332225913623,0.8201752801362365,False,False
log_price,0.0001734856962381292,0.6603574628507658,0.0,560,,0,1,DIS,MS,0.07733139472509098,False,1.0,0.9249114570396514,False,False
log_price,0.0007675670318718319,0.3553380100196344,0.030898615606624658,560,,0,1,DIS,GS,0.07733139472509098,False,0.6744186046511628,0.7826432119419795,False,False
log_price,6.244370072445803e-05,0.7920663684242921,0.03818430683705043,560,,0,1,DIS,C,0.07733139472509098,False,0.53156146179402,0.9561728136382028,False,False
log_price,0.005332877269486931,0.014838862120465859,0.10177199672739401,560,,0,1,DIS,WFC,0.07733139472509098,True,0.016611295681063124,0.3744461661986478,True,False
log_price,8.915427197458933e-05,0.7527571391948655,0.04279984199620679,560,,0,1,DIS,AAPL,0.07733139472509098,False,0.4119601328903654,0.9475660440702423,False,False
log_price,0.0037581139016118195,0.04083654731769111,0.09338432110031936,560,,0,1,DIS,MSFT,0.07733139472509098,True,0.023255813953488372,0.480105353599882,True,False
log_price,0.0014119702015952767,0.20998585881677942,0.06482807423545722,560,,0,1,DIS,NVDA,0.07733139472509098,False,0.1362126245847176,0.674124343802945,False,False
log_price,1.3663823359539959e-05,0.9018536424626646,0.0530173573277386,560,,0,1,DIS,AVGO,0.07733139472509098,False,0.2691029900332226,0.9780298995578665,False,False
log_price,0.0027336249120753055,0.0811095638205534,0.1253386121402389,560,,0,1,DIS,AMD,0.07733139472509098,True,0.0033222591362126247,0.5466418602328155,False,False
log_price,0.0011134979817662436,0.2656013828885581,0.08012434886727982,560,,0,1,DIS,ORCL,0.07733139472509098,True,0.04318936877076412,0.7131888984970542,False,False
log_price,0.0031991585280633167,0.05916397576238353,0.0692194543636806,560,,0,1,DIS,UNH,0.07733139472509098,False,0.09966777408637874,0.5292544203146268,False,False
log_price,0.001562140463143102,0.18730826636201306,0.061921651289643,560,,0,1,DIS,JNJ,0.07733139472509098,False,0.1461794019933555,0.6601629057774742,False,False
log_price,0.0019529894287050025,0.14039004198288188,0.081021576970155,560,,0,1,DIS,LLY,0.07733139472509098,True,0.03986710963455149,0.6259747156261236,False,False
log_price,0.0037766773502454437,0.04034192251146944,0.05516893802895351,560,,0,1,DIS,ABBV,0.07733139472509098,False,0.2425249169435216,0.480105353599882,True,False
log_price,0.0033002308907659032,0.05529524549988325,0.0562204987892756,560,,0,1,DIS,PFE,0.07733139472509098,False,0.20930232558139536,0.5147694627750229,False,False
log_price,0.0018982730685693742,0.14607380126336367,0.08302057290544518,560,,0,1,DIS,MRK,0.07733139472509098,True,0.03322259136212625,0.6260305768429871,False,False
log_price,0.005320794502791496,0.014952539464077434,0.023830099852909292,560,,0,1,CMCSA,GOOGL,0.07733139472509098,False,0.8106312292358804,0.3744461661986478,True,False
log_price,0.0029653913161055787,0.06925950131082621,0.051476616419172005,560,,0,1,CMCSA,META,0.07733139472509098,False,0.28903654485049834,0.537997911968025,False,False
log_price,0.002750480389656836,0.08017813190325934,0.027249916636841176,560,,0,1,CMCSA,NFLX,0.07733139472509098,False,0.7508305647840532,0.5466418602328155,False,False
log_price,0.0007972592795727942,0.34619643296347336,0.03679378344277784,560,,0,1,CMCSA,DIS,0.07733139472509098,False,0.5614617940199336,0.7746660909905516,False,False
log_price,0.0007179799760995317,0.37135896312411576,0.030179078502633905,560,,0,1,CMCSA,TMUS,0.07733139472509098,False,0.6843853820598007,0.7905146914242166,False,False
log_price,0.0017675052119167022,0.16074169810442837,0.03605520798310735,560,,0,1,CMCSA,XOM,0.07733139472509098,False,0.5780730897009967,0.6409411881810702,False,False
log_price,0.005218725310798216,0.01594936255244359,0.026087032278966138,560,,0,1,CMCSA,CVX,0.07733139472509098,False,0.770764119601329,0.38333203537751626,True,False
log_price,0.0019682072790053787,0.13885375300068203,0.07671161371643209,560,,0,1,CMCSA,COP,0.07733139472509098,False,0.05647840531561462,0.6259747156261236,False,False
log_price,0.001296325903678053,0.22968490492612303,0.06416293822997154,560,,0,1,CMCSA,SLB,0.07733139472509098,False,0.1362126245847176,0.6895062845577303,False,False
log_price,0.00012600702374498601,0.7080366998811436,0.05972341329759612,560,,0,1,CMCSA,EOG,0.07733139472509098,False,0.16279069767441862,0.9365336644723092,False,False
log_price,0.002180779340571111,0.1192450269646133,0.044557680806260436,560,,0,1,CMCSA,MPC,0.07733139472509098,False,0.3754152823920266,0.6048270400725447,False,False
log_price,0.010124253460773208,0.0007884122923539906,0.04064169902696624,560,,0,1,CMCSA,JPM,0.07733139472509098,False,0.46511627906976744,0.08672292181326494,True,False
log_price,0.0007606727129541529,0.35750768217252626,0.046234633895713806,560,,0,1,CMCSA,BAC,0.07733139472509098,False,0.34551495016611294,0.7846312827342548,False,False
log_price,1.5787275845065023e-06,0.9665640120550099,0.04591250789179879,560,,0,1,CMCSA,MS,0.07733139472509098,False,0.3488372093023256,0.9956421884985611,False,False
log_price,0.0006458553347179339,0.39652554532467665,0.020772758504838507,560,,0,1,CMCSA,GS,0.07733139472509098,False,0.8571428571428571,0.8098056911560297,False,False
log_price,1.7254808918437833e-05,0.8897814961154202,0.04235350276399408,560,,0,1,CMCSA,C,0.07733139472509098,False,0.43853820598006643,0.9780298995578665,False,False
log_price,0.004055848869644732,0.03361530311487338,0.06035431708213812,560,,0,1,CMCSA,WFC,0.07733139472509098,False,0.14950166112956811,0.4563140265093107,True,False
log_price,0.0013383060585448823,0.22228853696675277,0.04532038962857654,560,,0,1,CMCSA,AAPL,0.07733139472509098,False,0.3554817275747508,0.6854772824648784,False,False
log_price,0.004880161703831222,0.019775256639195923,0.04082376219285799,560,,0,1,CMCSA,MSFT,0.07733139472509098,False,0.46511627906976744,0.3910107562750103,True,False
log_price,0.0018780874491896465,0.1482357199235158,0.05073364595112073,560,,0,1,CMCSA,NVDA,0.07733139472509098,False,0.292358803986711,0.6262831769261448,False,False
log_price,0.0005410873725735017,0.4377282382921689,0.05302012115968724,560,,0,1,CMCSA,AVGO,0.07733139472509098,False,0.2691029900332226,0.835139402004796,False,False
log_price,0.0028708434655804024,0.07385241255150235,0.1188305968353136,560,,0,1,CMCSA,AMD,0.07733139472509098,True,0.0033222591362126247,0.5466418602328155,False,False
log_price,0.003405308206437798,0.05155621409641066,0.054919734992820546,560,,0,1,CMCSA,ORCL,0.07733139472509098,False,0.24584717607973422,0.5028437724977184,False,False
log_price,0.0009286931855953321,0.30930618526248527,0.04987692822501488,560,,0,1,CMCSA,UNH,0.07733139472509098,False,0.3089700996677741,0.741999916897771,False,False
log_price,0.002230343752499586,0.11512833009871595,0.07667717415959863,560,,0,1,CMCSA,JNJ,0.07733139472509098,False,0.05647840531561462,0.5982660202241695,False,False
log_price,0.0017349906673316095,0.16464406426609024,0.04321227502716796,560,,0,1,CMCSA,LLY,0.07733139472509098,False,0.39867109634551495,0.6409411881810702,False,False
log_price,0.004589504922706974,0.023814049381865154,0.059112883120685966,560,,0,1,CMCSA,ABBV,0.07733139472509098,False,0.16943521594684385,0.4270839040780127,True,False
log_price,0.0034289659449948146,0.05075188382115418,0.06490065611674867,560,,0,1,CMCSA,PFE,0.07733139472509098,False,0.1362126245847176,0.5028437724977184,False,False
log_price,0.002760011269678434,0.07965656498833851,0.06988961371213787,560,,0,1,CMCSA,MRK,0.07733139472509098,False,0.08970099667774087,0.5466418602328155,False,False
log_price,0.004214464334887667,0.03032622594645258,0.0447951842241896,560,,0,1,TMUS,GOOGL,0.07733139472509098,False,0.3754152823920266,0.43550214954465144,True,False
log_price,0.002924995070655937,0.07118325801720929,0.05184274446384474,560,,0,1,TMUS,META,0.07733139472509098,False,0.27906976744186046,0.5432406532892288,False,False
log_price,3.468755289039016e-05,0.8442287659053203,0.07117405778105934,560,,0,1,TMUS,NFLX,0.07733139472509098,False,0.08970099667774087,0.9741101145061387,False,False
log_price,0.0006200555541494493,0.40612282778440234,0.05580341151352308,560,,0,1,TMUS,DIS,0.07733139472509098,False,0.22259136212624583,0.8165484818136984,False,False
log_price,0.0019157652717189204,0.1442290774175312,0.046744536249238466,560,,0,1,TMUS,CMCSA,0.07733139472509098,False,0.34219269102990035,0.6259747156261236,False,False
log_price,0.0012077028968289934,0.2462991948265386,0.043859338302139506,560,,0,1,TMUS,XOM,0.07733139472509098,False,0.38205980066445183,0.7034399316925606,False,False
log_price,0.005386994713201162,0.014340526438977557,0.026483894335608937,560,,0,1,TMUS,CVX,0.07733139472509098,False,0.7674418604651163,0.3744461661986478,True,False
log_price,0.001421241622960883,0.20849543801759263,0.06574412848749822,560,,0,1,TMUS,COP,0.07733139472509098,False,0.132890365448505,0.674124343802945,False,False
log_price,0.0013196538060748974,0.2255389806838096,0.05757022522654931,560,,0,1,TMUS,SLB,0.07733139472509098,False,0.1893687707641196,0.6860801160661341,False,False
log_price,6.9567693235046e-05,0.780812438640483,0.04675685049405587,560,,0,1,TMUS,EOG,0.07733139472509098,False,0.34219269102990035,0.9561165491319121,False,False
log_price,1.624868923826019e-05,0.8930232365902049,0.039762582011449554,560,,0,1,TMUS,MPC,0.07733139472509098,False,0.48172757475083056,0.9780298995578665,False,False
log_price,0.0022828592286990093,0.11093686283505498,0.028463553992231994,560,,0,1,TMUS,JPM,0.07733139472509098,False,0.7209302325581395,0.5928993550525935,False,False
log_price,8.040542638573127e-05,0.7648248906882302,0.0800738733480919,560,,0,1,TMUS,BAC,0.07733139472509098,True,0.04318936877076412,0.9492923886693296,False,False
log_price,0.0026989383544499214,0.08306327557570395,0.08850225545803037,560,,0,1,TMUS,MS,0.07733139472509098,True,0.029900332225913623,0.5466418602328155,False,False
log_price,0.00047985599329632145,0.46489658617940666,0.046185201257812336,560,,0,1,TMUS,GS,0.07733139472509098,False,0.34551495016611294,0.8527765162845004,False,False
log_price,0.0005180704141270136,0.4476431260065732,0.05125321810810379,560,,0,1,TMUS,C,0.07733139472509098,False,0.292358803986711,0.8448955061628988,False,False
log_price,0.00025977383700828997,0.5907796086300141,0.06084881722011781,560,,0,1,TMUS,WFC,0.07733139472509098,False,0.14950166112956811,0.9034765493724904,False,False
log_price,0.00027881542338610533,0.5774828417287418,0.07870497613213945,560,,0,1,TMUS,AAPL,0.07733139472509098,True,0.053156146179401995,0.9028757333562887,False,False
log_price,0.0023929770335061923,0.10268197313097155,0.06931227326064282,560,,0,1,TMUS,MSFT,0.07733139472509098,False,0.09302325581395349,0.5838778864310147,False,False
log_price,0.0002157340359390061,0.6241251715950623,0.0579639474104896,560,,0,1,TMUS,NVDA,0.07733139472509098,False,0.1893687707641196,0.9113522720691807,False,False
log_price,0.0009878851521431201,0.29437217517426767,0.05026613413769643,560,,0,1,TMUS,AVGO,0.07733139472509098,False,0.3089700996677741,0.7302444585647694,False,False
log_price,0.0016356028039536394,0.17726244611154723,0.08284223011536906,560,,0,1,TMUS,AMD,0.07733139472509098,True,0.03322259136212625,0.6452649712010297,False,False
log_price,0.00013134235772030553,0.702208965141337,0.04548085590627293,560,,0,1,TMUS,ORCL,0.07733139472509098,False,0.3554817275747508,0.9341311921604941,False,False
log_price,0.00011070631901114707,0.7255721211368489,0.08318539290477789,560,,0,1,TMUS,UNH,0.07733139472509098,True,0.03322259136212625,0.9443204662974002,False,False
log_price,0.0008375031635764723,0.33430707154437445,0.0598325466368792,560,,0,1,TMUS,JNJ,0.07733139472509098,False,0.15946843853820597,0.7674067341519941,False,False
log_price,8.807869697782118e-05,0.7542046641100988,0.06489475556012958,560,,0,1,TMUS,LLY,0.07733139472509098,False,0.1362126245847176,0.9475660440702423,False,False
