period,max_lag,source,target,F_stat,p_value,SSR_full,SSR_restricted,n_obs,n_weeks_used,q,k,skipped_reason,p_value_fdr,significant_fdr,significant_raw
0,3,NVDA,AVGO,1.0535348594761436,0.3693235407194319,381.19897142070084,385.580132200208,282,141,3,7,,0.8950180513256428,False,False
0,3,NVDA,BAC,0.12184581548774318,0.9471814520922199,303.7790878292915,304.18287921857893,282,141,3,7,,0.9798648169788667,False,False
0,3,NVDA,C,0.7890669772065938,0.5008704900619156,318.09040755331944,320.8285308591359,282,141,3,7,,0.9279599567025061,False,False
0,3,NVDA,CMCSA,0.18887466455680596,0.903928137108027,293.56180437485,294.1666740547917,282,141,3,7,,0.9741818058989946,False,False
0,3,NVDA,COP,2.217453798228764,0.08636673940933472,242.113614025638,247.97044042226392,282,141,3,7,,0.6987050062088583,False,False
0,3,NVDA,CVX,1.385698428084944,0.2474079211368545,237.2707307286569,240.85748358612526,282,141,3,7,,0.8031184793679019,False,False
0,3,NVDA,DIS,0.14878836320040992,0.9304109987177628,300.4268968213614,300.9145334712461,282,141,3,7,,0.9755287088146994,False,False
0,3,NVDA,EOG,0.27111512593911646,0.8462068537396499,208.37465246605416,208.99094541309984,282,141,3,7,,0.9741818058989946,False,False
0,3,NVDA,GOOGL,0.31603197180132503,0.8137872561773456,411.174279136461,412.5918524258008,282,141,3,7,,0.965311992622661,False,False
0,3,NVDA,GS,0.229324799640035,0.8759377518148423,316.5809966383239,317.3729952596758,282,141,3,7,,0.9741818058989946,False,False
0,3,NVDA,JNJ,2.82558180785938,0.03906126656522903,300.08509488651487,309.3350765401995,282,141,3,7,,0.6261995803913004,False,True
0,3,NVDA,JPM,0.1642708965485528,0.9203684678917455,321.3343809403935,321.9102269787457,282,141,3,7,,0.9741818058989946,False,False
0,3,NVDA,LLY,0.4409294253786691,0.7239129212414284,321.7910618793679,323.338921675802,282,141,3,7,,0.9630034273395148,False,False
0,3,NVDA,META,0.24104481351563328,0.8676639986088864,408.739296481576,409.8141090724514,282,141,3,7,,0.9741818058989946,False,False
0,3,NVDA,MPC,1.5468593133486153,0.2026687211405083,286.10726554571784,290.93527669109346,282,141,3,7,,0.7934315497939122,False,False
0,3,NVDA,MRK,1.8191741260067928,0.1438819139985546,253.55958853424238,258.5916144563779,282,141,3,7,,0.7646522634667072,False,False
0,3,NVDA,MS,0.12844929375950354,0.9431646759559552,331.6522852473267,332.1170179943857,282,141,3,7,,0.9798648169788667,False,False
0,3,NVDA,MSFT,0.8377391182636699,0.47414618732689695,410.0068574224973,413.7538986939793,282,141,3,7,,0.9279599567025061,False,False
0,3,NVDA,NFLX,0.30345231236321574,0.8228924957978789,235.1157334061685,235.89405791135113,282,141,3,7,,0.965311992622661,False,False
0,3,NVDA,ORCL,1.1783111088389358,0.3183350437969657,431.82255515744464,437.37333312605443,282,141,3,7,,0.8829368514255441,False,False
0,3,NVDA,PFE,0.2585278503703161,0.8552228880839412,265.2728874461991,266.0210375845954,282,141,3,7,,0.9741818058989946,False,False
0,3,NVDA,SLB,0.5735100662736594,0.6328768623048491,295.5495973503857,297.39869555944284,282,141,3,7,,0.944619235208913,False,False
0,3,NVDA,TMUS,0.699276846300322,0.55319625306705,282.17642396599933,284.3289996734675,282,141,3,7,,0.9394420902652723,False,False
0,3,NVDA,UNH,0.31223766260785196,0.8165347938612254,334.2644370587125,335.40301829347766,282,141,3,7,,0.965311992622661,False,False
0,3,NVDA,WFC,1.2070073139592175,0.30753289065458733,313.5601695300195,317.6889268171725,282,141,3,7,,0.8706131313166842,False,False
0,3,NVDA,XOM,2.029679142052651,0.10999082463319057,254.8352669194994,260.47781774778224,282,141,3,7,,0.7280271957303551,False,False
0,3,ORCL,AAPL,0.3136448970541053,0.8155158852288942,206.87962964526952,207.5874849922806,282,141,3,7,,0.965311992622661,False,False
0,3,ORCL,ABBV,0.7322884687585888,0.5335047789879045,348.85910716143076,351.6460035402933,282,141,3,7,,0.9374446588031732,False,False
0,3,ORCL,AMD,1.592523203125662,0.19143996566784616,320.69639699353445,326.2678492121272,282,141,3,7,,0.7862802590092797,False,False
0,3,ORCL,AVGO,0.9056742699671467,0.4387690298880782,381.8078390809998,385.580132200208,282,141,3,7,,0.9279599567025061,False,False
0,3,ORCL,BAC,3.108052572928086,0.026915371250692592,294.20747240143055,304.18287921857893,282,141,3,7,,0.5956404667634536,False,True
0,3,ORCL,C,2.177220323062148,0.09097324363267716,313.38516486044136,320.8285308591359,282,141,3,7,,0.6987050062088583,False,False
0,3,ORCL,CMCSA,0.24235157259965986,0.8667379260305834,293.39099657036905,294.1666740547917,282,141,3,7,,0.9741818058989946,False,False
0,3,ORCL,COP,0.6682658280266476,0.5721681930999025,246.17577650452682,247.97044042226392,282,141,3,7,,0.9394420902652723,False,False
0,3,ORCL,CVX,0.6988445923971514,0.5534575601198132,239.035137261744,240.85748358612526,282,141,3,7,,0.9394420902652723,False,False
0,3,ORCL,DIS,0.9544303543139192,0.41474346292018827,297.81370683415594,300.9145334712461,282,141,3,7,,0.9134856018748451,False,False
0,3,ORCL,EOG,1.2341382795960218,0.29762387938516655,206.21461074116172,208.99094541309984,282,141,3,7,,0.8573932949175328,False,False
0,3,ORCL,GOOGL,0.3043882028449919,0.8222155355510476,411.2263348437033,412.5918524258008,282,141,3,7,,0.965311992622661,False,False
0,3,ORCL,GS,1.8271214402601101,0.14243794120306216,311.1706687100731,317.3729952596758,282,141,3,7,,0.7646522634667072,False,False
0,3,ORCL,JNJ,0.47214141208071,0.701939953223754,307.74996921257963,309.3350765401995,282,141,3,7,,0.9562697949679244,False,False
0,3,ORCL,JPM,0.7656998616546462,0.5141111484259862,319.2435570067363,321.9102269787457,282,141,3,7,,0.9279599567025061,False,False
0,3,ORCL,LLY,0.7975964836558097,0.49610370779571167,320.54980101262845,323.338921675802,282,141,3,7,,0.9279599567025061,False,False
0,3,ORCL,META,1.0384229211270426,0.37595990650488215,405.2236344161589,409.8141090724514,282,141,3,7,,0.9025260863270018,False,False
0,3,ORCL,MPC,0.6661125160401694,0.5735023898067001,288.8363944644677,290.93527669109346,282,141,3,7,,0.9394420902652723,False,False
0,3,ORCL,MRK,0.48809604800952144,0.6908234146946779,257.2219886080064,258.5916144563779,282,141,3,7,,0.9562697949679244,False,False
0,3,ORCL,MS,1.0175046372230563,0.38531604791663127,328.4709735710938,332.1170179943857,282,141,3,7,,0.9025260863270018,False,False
0,3,ORCL,MSFT,0.26487148861257914,0.8506843917897761,412.5617984282226,413.7538986939793,282,141,3,7,,0.9741818058989946,False,False
0,3,ORCL,NFLX,2.8675198686065424,0.03696464956459768,228.73864754882976,235.89405791135113,282,141,3,7,,0.6261995803913004,False,True
0,3,ORCL,NVDA,0.8548833775290251,0.46500761629812326,387.7574168364748,391.37364269284313,282,141,3,7,,0.9279599567025061,False,False
0,3,ORCL,PFE,0.1724641187877115,0.9149539209331166,265.5214783723768,266.0210375845954,282,141,3,7,,0.9741818058989946,False,False
0,3,ORCL,SLB,1.388957753830642,0.24641888291775968,292.95969225632365,297.39869555944284,282,141,3,7,,0.8029379331028124,False,False
0,3,ORCL,TMUS,0.9637852183746313,0.4102621220425201,281.37066273929577,284.3289996734675,282,141,3,7,,0.9109086323012153,False,False
0,3,ORCL,UNH,2.021664668814622,0.1111270323941997,328.1654848436647,335.40301829347766,282,141,3,7,,0.7280271957303551,False,False
0,3,ORCL,WFC,0.17660964769226503,0.9121904120982081,317.07802821149915,317.6889268171725,282,141,3,7,,0.9741818058989946,False,False
0,3,ORCL,XOM,0.561624699911486,0.6407686190735354,258.89163660901716,260.47781774778224,282,141,3,7,,0.944619235208913,False,False
0,3,PFE,AAPL,0.9117106814718422,0.4357331142406412,205.54316608295653,207.5874849922806,282,141,3,7,,0.9279599567025061,False,False
0,3,PFE,ABBV,1.3096696417026192,0.2715400839204581,346.6926991431903,351.6460035402933,282,141,3,7,,0.8284060756774628,False,False
0,3,PFE,AMD,1.1468281943073313,0.3305749467096382,322.23639700862,326.2678492121272,282,141,3,7,,0.8829368514255441,False,False
0,3,PFE,AVGO,0.3658646562859494,0.7777024049117996,384.047303096083,385.580132200208,282,141,3,7,,0.964317596970047,False,False
0,3,PFE,BAC,0.41935442972460507,0.7392556213113285,302.7976479280102,304.18287921857893,282,141,3,7,,0.964317596970047,False,False
0,3,PFE,C,0.9309042053572874,0.4261955815217503,317.60316948342404,320.8285308591359,282,141,3,7,,0.923422459074943,False,False
0,3,PFE,CMCSA,0.1632964293406331,0.9210080739139649,293.64357281545074,294.1666740547917,282,141,3,7,,0.9741818058989946,False,False
0,3,PFE,COP,0.45610989970284743,0.7131906116769227,246.7427117657271,247.97044042226392,282,141,3,7,,0.9562697949679244,False,False
0,3,PFE,CVX,0.571416048709948,0.6342629961840813,239.36536853427953,240.85748358612526,282,141,3,7,,0.944619235208913,False,False
0,3,PFE,DIS,0.6426773928980243,0.5881624244847579,298.8195021412473,300.9145334712461,282,141,3,7,,0.9394420902652723,False,False
0,3,PFE,EOG,0.8888001859719515,0.4473482491000482,206.9840278590524,208.99094541309984,282,141,3,7,,0.9279599567025061,False,False
0,3,PFE,GOOGL,0.6727218905150705,0.5694141139785571,409.58598921496616,412.5918524258008,282,141,3,7,,0.9394420902652723,False,False
0,3,PFE,GS,0.41733951632915495,0.7406941650405263,315.9346098350192,317.3729952596758,282,141,3,7,,0.964317596970047,False,False
0,3,PFE,JNJ,0.8634225060905508,0.46050915671996917,306.4485898914145,309.3350765401995,282,141,3,7,,0.9279599567025061,False,False
0,3,PFE,JPM,0.9309989035609489,0.42614895914384454,318.6736651656947,321.9102269787457,282,141,3,7,,0.923422459074943,False,False
0,3,PFE,LLY,3.1018384147449676,0.027137341465658802,312.7558161664914,323.338921675802,282,141,3,7,,0.5956404667634536,False,True
0,3,PFE,META,0.40995516274708765,0.7459738054892384,407.9894829464831,409.8141090724514,282,141,3,7,,0.964317596970047,False,False
0,3,PFE,MPC,0.7659350741136333,0.51397654266314,288.52446569456225,290.93527669109346,282,141,3,7,,0.9279599567025061,False,False
0,3,PFE,MRK,0.5363422835291805,0.6577472617598726,257.0873943818037,258.5916144563779,282,141,3,7,,0.9452489184644988,False,False
0,3,PFE,MS,0.5023250237605383,0.6809811904896077,330.3069657642859,332.1170179943857,282,141,3,7,,0.954104118269116,False,False
0,3,PFE,MSFT,0.4709091952796429,0.7028019126069059,411.6392292591145,413.7538986939793,282,141,3,7,,0.9562697949679244,False,False
0,3,PFE,NFLX,2.50056516412691,0.059793659959782024,229.6300056272447,235.89405791135113,282,141,3,7,,0.6518937123071569,False,False
0,3,PFE,NVDA,0.32419260776776,0.8078757158757682,389.9943704169136,391.37364269284313,282,141,3,7,,0.965311992622661,False,False
0,3,PFE,ORCL,0.4303427652258626,0.7314270994626801,435.3296136744178,437.37333312605443,282,141,3,7,,0.964317596970047,False,False
0,3,PFE,SLB,0.2386835507086497,0.8693356428449649,296.62633381483977,297.39869555944284,282,141,3,7,,0.9741818058989946,False,False
0,3,PFE,TMUS,1.8617479286801637,0.13630665003583348,278.6692338312256,284.3289996734675,282,141,3,7,,0.761187660811953,False,False
0,3,PFE,UNH,0.23383055748897497,0.8727639948504379,334.5496227502549,335.40301829347766,282,141,3,7,,0.9741818058989946,False,False
0,3,PFE,WFC,0.6034144121710918,0.6132857649565215,315.61135113080394,317.6889268171725,282,141,3,7,,0.9406678623442063,False,False
0,3,PFE,XOM,0.10298194199426705,0.9582637599123044,260.185515097344,260.47781774778224,282,141,3,7,,0.9802920311141836,False,False
0,3,SLB,AAPL,0.5305476972958134,0.6616742429251491,206.3929254504347,207.5874849922806,282,141,3,7,,0.9452489184644988,False,False
0,3,SLB,ABBV,0.19587636609996334,0.899158500827818,350.8961969373727,351.6460035402933,282,141,3,7,,0.9741818058989946,False,False
0,3,SLB,AMD,0.9612356047287569,0.41147941666020416,322.88204141932977,326.2678492121272,282,141,3,7,,0.9109086323012153,False,False
0,3,SLB,AVGO,0.4511982455846121,0.7166527658840077,383.6915400216253,385.580132200208,282,141,3,7,,0.9562697949679244,False,False
0,3,SLB,BAC,0.7955115509426879,0.49726561085018817,301.5657983896168,304.18287921857893,282,141,3,7,,0.9279599567025061,False,False
0,3,SLB,C,1.5438931218403282,0.20341907891990813,315.51448743736654,320.8285308591359,282,141,3,7,,0.7934315497939122,False,False
0,3,SLB,CMCSA,2.785937419246348,0.04115062083059502,285.4900477968322,294.1666740547917,282,141,3,7,,0.6261995803913004,False,True
0,3,SLB,COP,2.829345107113365,0.03886844319772211,240.5458524513232,247.97044042226392,282,141,3,7,,0.6261995803913004,False,True
0,3,SLB,CVX,3.8324304475343327,0.0102860851463821,231.191742427252,240.85748358612526,282,141,3,7,,0.4401426825298792,False,True
0,3,SLB,DIS,0.7904796074901161,0.5000785777488423,298.3418085722849,300.9145334712461,282,141,3,7,,0.9279599567025061,False,False
0,3,SLB,EOG,1.1004604459175134,0.34936191685427986,206.51176689221165,208.99094541309984,282,141,3,7,,0.8939554931271279,False,False
0,3,SLB,GOOGL,0.016883429157016072,0.9970062720953045,412.5158740708624,412.5918524258008,282,141,3,7,,0.999425178927682,False,False
0,3,SLB,GS,2.336217715606473,0.0740521336250804,309.4854456503942,317.3729952596758,282,141,3,7,,0.691653442655975,False,False
0,3,SLB,JNJ,1.405859436370853,0.2413483522107058,304.662573766684,309.3350765401995,282,141,3,7,,0.7995040191405711,False,False
0,3,SLB,JPM,1.7408427287425092,0.1588815491786106,315.91076203667603,321.9102269787457,282,141,3,7,,0.7853803851442683,False,False
0,3,SLB,LLY,0.8405778520646054,0.47262315918649533,320.4008649032203,323.338921675802,282,141,3,7,,0.9279599567025061,False,False
0,3,SLB,META,0.8678046090995335,0.4582143585862879,405.9708000026104,409.8141090724514,282,141,3,7,,0.9279599567025061,False,False
0,3,SLB,MPC,1.7580861446921874,0.15545698314715686,285.4603970306079,290.93527669109346,282,141,3,7,,0.7773156519887015,False,False
0,3,SLB,MRK,0.6228398297400513,0.6007692351149869,256.8464414325468,258.5916144563779,282,141,3,7,,0.9402708957684256,False,False
0,3,SLB,MS,1.4930596699587182,0.21668944672777898,326.7942187036001,332.1170179943857,282,141,3,7,,0.7934315497939122,False,False
0,3,SLB,MSFT,1.2469166451680638,0.29305735449431186,408.2012485335265,413.7538986939793,282,141,3,7,,0.8573932949175328,False,False
0,3,SLB,NFLX,1.4744609164489877,0.2217435274564998,232.15976160382078,235.89405791135113,282,141,3,7,,0.7934315497939122,False,False
0,3,SLB,NVDA,0.8922941323747747,0.4455606077875123,387.60069189557595,391.37364269284313,282,141,3,7,,0.9279599567025061,False,False
0,3,SLB,ORCL,1.408008790166299,0.24071049610690942,430.7568663524321,437.37333312605443,282,141,3,7,,0.7995040191405711,False,False
0,3,SLB,PFE,2.0619696489356305,0.10552553593632073,260.1687460433976,266.0210375845954,282,141,3,7,,0.7280271957303551,False,False
0,3,SLB,TMUS,0.3575414071977099,0.7837211717307504,283.2242969786204,284.3289996734675,282,141,3,7,,0.964317596970047,False,False
0,3,SLB,UNH,1.6716567865225287,0.17335608400261887,329.39606733263656,335.40301829347766,282,141,3,7,,0.7862802590092797,False,False
0,3,SLB,WFC,1.0252735088169669,0.3818180998077318,314.1749423208561,317.6889268171725,282,141,3,7,,0.9025260863270018,False,False
0,3,SLB,XOM,0.2127482095521439,0.8875272514550326,259.8746773226005,260.47781774778224,282,141,3,7,,0.9741818058989946,False,False
0,3,TMUS,AAPL,2.4617394625262765,0.0628984017383387,202.15845113579857,207.5874849922806,282,141,3,7,,0.6518937123071569,False,False
0,3,TMUS,ABBV,0.3600343855528591,0.7819177698816697,350.27026528857755,351.6460035402933,282,141,3,7,,0.964317596970047,False,False
0,3,TMUS,AMD,0.167293427129407,0.9183785574578438,325.67348884041843,326.2678492121272,282,141,3,7,,0.9741818058989946,False,False
0,3,TMUS,AVGO,0.19069800075948642,0.9026895752159254,384.77965898165473,385.580132200208,282,141,3,7,,0.9741818058989946,False,False
0,3,TMUS,BAC,0.23838555684675233,0.8695464444776972,303.39388227780773,304.18287921857893,282,141,3,7,,0.9741818058989946,False,False
0,3,TMUS,C,0.3083495484154978,0.8193492809754552,319.7529416754615,320.8285308591359,282,141,3,7,,0.965311992622661,False,False
0,3,TMUS,CMCSA,0.59559837525705,0.6183689683132917,292.2676832480714,294.1666740547917,282,141,3,7,,0.9421371161428564,False,False
0,3,TMUS,COP,0.6298365063599526,0.5963024207316918,246.2782762502009,247.97044042226392,282,141,3,7,,0.9402708957684256,False,False
0,3,TMUS,CVX,1.0193724133478768,0.3844725710656569,238.20850347268953,240.85748358612526,282,141,3,7,,0.9025260863270018,False,False
0,3,TMUS,DIS,0.37028420108881105,0.7745093371256978,299.70389039178866,300.9145334712461,282,141,3,7,,0.964317596970047,False,False
0,3,TMUS,EOG,0.6073968937327027,0.6107060473533579,207.61525601388868,208.99094541309984,282,141,3,7,,0.9406678623442063,False,False
0,3,TMUS,GOOGL,0.5474890021463212,0.6502300552334682,410.1422339269926,412.5918524258008,282,141,3,7,,0.944619235208913,False,False
0,3,TMUS,GS,1.1100436696182856,0.3454036222181564,313.57572886578413,317.3729952596758,282,141,3,7,,0.8939554931271279,False,False
0,3,TMUS,JNJ,1.7933006504817692,0.1486804035726054,303.3995855497743,309.3350765401995,282,141,3,7,,0.7707693221849163,False,False
0,3,TMUS,JPM,0.17521558606237916,0.9131214503777374,321.2960878986652,321.9102269787457,282,141,3,7,,0.9741818058989946,False,False
0,3,TMUS,LLY,1.983941089315776,0.11662879104159417,316.489149016994,323.338921675802,282,141,3,7,,0.7468955819480314,False,False
0,3,TMUS,META,1.881066290031279,0.13299658547956864,401.57352983669136,409.8141090724514,282,141,3,7,,0.761187660811953,False,False
0,3,TMUS,MPC,0.23345234115214972,0.8730307545938152,290.1962186550369,290.93527669109346,282,141,3,7,,0.9741818058989946,False,False
0,3,TMUS,MRK,0.6051636457926944,0.6121518093211282,256.89564458511904,258.5916144563779,282,141,3,7,,0.9406678623442063,False,False
0,3,TMUS,MS,2.3979295233814004,0.06834645329839122,323.6505679704352,332.1170179943857,282,141,3,7,,0.6681057794337119,False,False
0,3,TMUS,MSFT,0.5205691001428696,0.6684668048577198,411.41748527478796,413.7538986939793,282,141,3,7,,0.9480355836385235,False,False
0,3,TMUS,NFLX,1.0541936893803188,0.36903654346525877,233.21205058034124,235.89405791135113,282,141,3,7,,0.8950180513256428,False,False
0,3,TMUS,NVDA,0.6390093662744355,0.5904799460860191,388.664259758424,391.37364269284313,282,141,3,7,,0.9394420902652723,False,False
0,3,TMUS,ORCL,1.7154097790198999,0.16406373346547826,429.33887382418465,437.37333312605443,282,141,3,7,,0.7862802590092797,False,False
0,3,TMUS,PFE,0.17750883543093576,0.9115889706063526,265.50689409837406,266.0210375845954,282,141,3,7,,0.9741818058989946,False,False
0,3,TMUS,SLB,0.2872896579564843,0.8345670391258618,296.46953956725963,297.39869555944284,282,141,3,7,,0.9706862620848927,False,False
0,3,TMUS,UNH,0.7383327808580007,0.5299562372541624,332.72308707021716,335.40301829347766,282,141,3,7,,0.9371177366079702,False,False
0,3,TMUS,WFC,0.5031114787496427,0.6804392520844784,315.9548123496167,317.6889268171725,282,141,3,7,,0.954104118269116,False,False
0,3,TMUS,XOM,1.7638009427900865,0.1543375979540282,255.56046014191128,260.47781774778224,282,141,3,7,,0.7773156519887015,False,False
0,3,UNH,AAPL,0.46471237456328257,0.7071438499806131,206.54040989056946,207.5874849922806,282,141,3,7,,0.9562697949679244,False,False
0,3,UNH,ABBV,1.5776532707880848,0.19503066619330522,345.69630635748337,351.6460035402933,282,141,3,7,,0.7869324630133685,False,False
0,3,UNH,AMD,1.721378552651912,0.16283331893521918,320.2539051710601,326.2678492121272,282,141,3,7,,0.7862802590092797,False,False
0,3,UNH,AVGO,0.21820825546659864,0.8837259723531042,384.6644562735521,385.580132200208,282,141,3,7,,0.9741818058989946,False,False
0,3,UNH,BAC,1.652347263051935,0.17761368020277174,298.7968841594947,304.18287921857893,282,141,3,7,,0.7862802590092797,False,False
0,3,UNH,C,1.0689673826693218,0.3626516072347771,317.13032748312105,320.8285308591359,282,141,3,7,,0.8950180513256428,False,False
0,3,UNH,CMCSA,1.1484222282088783,0.32994530098052527,290.5268828171253,294.1666740547917,282,141,3,7,,0.8829368514255441,False,False
0,3,UNH,COP,1.2051631975581933,0.308217062581079,244.75262023592637,247.97044042226392,282,141,3,7,,0.8706131313166842,False,False
0,3,UNH,CVX,2.2220171364616683,0.08585878753323146,235.15722840845524,240.85748358612526,282,141,3,7,,0.6987050062088583,False,False
0,3,UNH,DIS,0.9097915734138298,0.4366964087792473,297.957307497447,300.9145334712461,282,141,3,7,,0.9279599567025061,False,False
0,3,UNH,EOG,0.9071273984904703,0.43803660897244223,206.94305038475937,208.99094541309984,282,141,3,7,,0.9279599567025061,False,False
0,3,UNH,GOOGL,6.776894568624664,0.00020061665231108924,384.1888624417203,412.5918524258008,282,141,3,7,,0.07402730823615078,False,True
0,3,UNH,GS,0.45673476267323426,0.7127506534991395,315.7995049475535,317.3729952596758,282,141,3,7,,0.9562697949679244,False,False
0,3,UNH,JNJ,0.5750322646386583,0.6318703998025541,307.4066900115911,309.3350765401995,282,141,3,7,,0.944619235208913,False,False
0,3,UNH,JPM,0.676355801276737,0.5671750777145286,319.5524327059519,321.9102269787457,282,141,3,7,,0.9394420902652723,False,False
0,3,UNH,LLY,0.5973788671474777,0.617208667788073,321.24541019342735,323.338921675802,282,141,3,7,,0.9421371161428564,False,False
0,3,UNH,META,0.7559300063301391,0.5197259617643967,406.4622146957829,409.8141090724514,282,141,3,7,,0.9292225229002719,False,False
0,3,UNH,MPC,0.03629028403136198,0.9907300873472662,290.8201427392893,290.93527669109346,282,141,3,7,,0.9987661367231999,False,False
0,3,UNH,MRK,0.7485541458724202,0.5239956746606866,256.4970479619493,258.5916144563779,282,141,3,7,,0.9307441856156088,False,False
0,3,UNH,MS,0.7042782478748866,0.5501792867782935,329.58480625032576,332.1170179943857,282,141,3,7,,0.9394420902652723,False,False
0,3,UNH,MSFT,2.7365805957771596,0.043905947590654394,401.7599162471113,413.7538986939793,282,141,3,7,,0.6261995803913004,False,True
0,3,UNH,NFLX,0.5444007496711167,0.6523078172324017,234.5013736537221,235.89405791135113,282,141,3,7,,0.944619235208913,False,False
0,3,UNH,NVDA,0.7682673512564674,0.5126433012977115,388.12076438424907,391.37364269284313,282,141,3,7,,0.9279599567025061,False,False
0,3,UNH,ORCL,0.26279973965850684,0.8521678587176511,436.1230093444384,437.37333312605443,282,141,3,7,,0.9741818058989946,False,False
0,3,UNH,PFE,0.31056983789232034,0.8177422148104908,265.1227923919982,266.0210375845954,282,141,3,7,,0.965311992622661,False,False
0,3,UNH,SLB,1.6134893103409835,0.18648277618824127,292.2545187388896,297.39869555944284,282,141,3,7,,0.7862802590092797,False,False
0,3,UNH,TMUS,1.4582572956190778,0.22623599539826356,279.87664878298165,284.3289996734675,282,141,3,7,,0.7934315497939122,False,False
0,3,UNH,WFC,0.5623248390667087,0.6403021116639507,315.7519613171796,317.6889268171725,282,141,3,7,,0.944619235208913,False,False
0,3,UNH,XOM,0.7580113824927777,0.5185258855423469,258.34153602187047,260.47781774778224,282,141,3,7,,0.9292225229002719,False,False
0,3,WFC,AAPL,0.4586554076241516,0.7113990657894095,206.55398931049587,207.5874849922806,282,141,3,7,,0.9562697949679244,False,False
0,3,WFC,ABBV,1.4690555496886715,0.2232328609723954,346.0993937032356,351.6460035402933,282,141,3,7,,0.7934315497939122,False,False
0,3,WFC,AMD,0.27354068479184623,0.8444648243233139,325.2971364688126,326.2678492121272,282,141,3,7,,0.9741818058989946,False,False
0,3,WFC,AVGO,0.3766909738859078,0.7698845858590375,384.0021307101194,385.580132200208,282,141,3,7,,0.964317596970047,False,False
0,3,WFC,BAC,0.5488461660067473,0.6493181647755764,302.3724505618849,304.18287921857893,282,141,3,7,,0.944619235208913,False,False
0,3,WFC,C,0.16103978175158126,0.9224855391794209,320.26588850872224,320.8285308591359,282,141,3,7,,0.9741818058989946,False,False
0,3,WFC,CMCSA,0.26489512545819915,0.8506674599785694,293.319050926126,294.1666740547917,282,141,3,7,,0.9741818058989946,False,False
0,3,WFC,COP,0.6905732697930757,0.5584749159407891,246.11631660942322,247.97044042226392,282,141,3,7,,0.9394420902652723,False,False
0,3,WFC,CVX,0.8391778553823108,0.4733737908518818,238.6725160570692,240.85748358612526,282,141,3,7,,0.9279599567025061,False,False
0,3,WFC,DIS,2.309306183736302,0.0766832613915707,293.5200498405476,300.9145334712461,282,141,3,7,,0.691653442655975,False,False
0,3,WFC,EOG,0.5306951089416848,0.6615741818090628,207.78797744950705,208.99094541309984,282,141,3,7,,0.9452489184644988,False,False
0,3,WFC,GOOGL,1.1777527842125721,0.3185485401614725,407.3580300182516,412.5918524258008,282,141,3,7,,0.8829368514255441,False,False
0,3,WFC,GS,0.6670364337394719,0.5729296624092408,315.08023168781926,317.3729952596758,282,141,3,7,,0.9394420902652723,False,False
0,3,WFC,JNJ,0.11081379992348091,0.9537376093618489,308.96157974003927,309.3350765401995,282,141,3,7,,0.9802920311141836,False,False
0,3,WFC,JPM,0.24687063702036227,0.8635303019105439,321.04560806483056,321.9102269787457,282,141,3,7,,0.9741818058989946,False,False
0,3,WFC,LLY,2.146529395379683,0.09464652084496525,315.94063945984976,323.338921675802,282,141,3,7,,0.6987050062088583,False,False
0,3,WFC,META,0.42077448653288296,0.7382423254711024,407.94154839360687,409.8141090724514,282,141,3,7,,0.964317596970047,False,False
0,3,WFC,MPC,0.5712588277201891,0.6343671427032038,289.13342193108895,290.93527669109346,282,141,3,7,,0.944619235208913,False,False
0,3,WFC,MRK,0.19111987440529832,0.9024026445417408,258.0535871563725,258.5916144563779,282,141,3,7,,0.9741818058989946,False,False
0,3,WFC,MS,1.3571481372917256,0.2562290822244885,327.2716781931332,332.1170179943857,282,141,3,7,,0.8135740931945438,False,False
0,3,WFC,MSFT,0.35169123414026165,0.7879550435646483,412.1725444666099,413.7538986939793,282,141,3,7,,0.9647237907584607,False,False
0,3,WFC,NFLX,3.0227753931219423,0.030124345445508002,228.3636011029999,235.89405791135113,282,141,3,7,,0.5956404667634536,False,True
0,3,WFC,NVDA,0.15499146558079663,0.9264190037181876,390.7130188737514,391.37364269284313,282,141,3,7,,0.9745883110457355,False,False
0,3,WFC,ORCL,0.4073173440698652,0.7478625701686052,435.4384788202484,437.37333312605443,282,141,3,7,,0.964317596970047,False,False
0,3,WFC,PFE,0.33420913002091723,0.8006178943037598,265.0546700498462,266.0210375845954,282,141,3,7,,0.965311992622661,False,False
0,3,WFC,SLB,0.49915242825586664,0.6831696083378594,295.7880411703603,297.39869555944284,282,141,3,7,,0.954104118269116,False,False
0,3,WFC,TMUS,0.813662994466454,0.4872212195217742,281.8274084038897,284.3289996734675,282,141,3,7,,0.9279599567025061,False,False
0,3,WFC,UNH,1.1020603880435353,0.34869830916649724,331.4185464544549,335.40301829347766,282,141,3,7,,0.8939554931271279,False,False
0,3,WFC,XOM,1.027379173075699,0.3808747438402265,257.59079860239996,260.47781774778224,282,141,3,7,,0.9025260863270018,False,False
0,3,XOM,AAPL,0.6864143435486991,0.5610100002827592,206.04459085511434,207.5874849922806,282,141,3,7,,0.9394420902652723,False,False
0,3,XOM,ABBV,1.4022287759276044,0.24242935936554594,346.34790536518085,351.6460035402933,282,141,3,7,,0.7995040191405711,False,False
0,3,XOM,AMD,0.27633667321235245,0.8424551001084338,325.28724417691706,326.2678492121272,282,141,3,7,,0.9741818058989946,False,False
0,3,XOM,AVGO,0.7013934958413809,0.5519179797480377,382.65224352987025,385.580132200208,282,141,3,7,,0.9394420902652723,False,False
