mode,period,max_lag,source,target,F_stat,p_value,F_stat_cluster,p_value_cluster,n_clusters,cluster_reliable,SSR_full,SSR_restricted,n_obs,n_weeks_used,q,k,skipped_reason,p_value_fdr,p_value_cluster_fdr,significant_fdr,significant_cluster_fdr,significant_raw,significant_cluster_raw
log_price,0,1,GOOGL,PFE,0.2018010563220472,0.6534457322582103,0.18391380084497885,0.6686950274457841,140,True,7.383842814895725,7.386517980568547,560,140,1,3,,0.9249114570396514,0.9442544836518981,False,False,False,False
log_price,0,1,GOOGL,MRK,0.09276378885891433,0.7608063018629874,0.09971778738510911,0.7526422093997773,140,True,5.481601896557137,5.482514812465469,560,140,1,3,,0.949225796477314,0.958709695721532,False,False,False,False
log_price,0,1,META,GOOGL,3.0642753849138233,0.08058137801189007,2.911575201752073,0.09017916798317678,140,True,3.922972106509164,3.944553914160294,560,140,1,3,,0.5466418602328155,0.569427430957589,False,False,False,False
log_price,0,1,META,NFLX,0.291494491015196,0.5894801926591675,0.3197335328406155,0.5726794144819709,140,True,2.1041716395937717,2.1052728145328956,560,140,1,3,,0.9034765493724904,0.9209631024443021,False,False,False,False
log_price,0,1,META,DIS,0.40421840213758764,0.5251798288962359,0.500295753882925,0.4805543809769163,140,True,1.640129242123677,1.641319494226999,560,140,1,3,,0.8719588762208498,0.8891411253304363,False,False,False,False
log_price,0,1,META,CMCSA,5.170169394650556,0.023357662444127507,5.254019068685272,0.023398232949462156,140,True,3.9287131824668964,3.9651801710779386,560,140,1,3,,0.4270839040780127,0.4178491927980936,False,False,True,True
log_price,0,1,META,TMUS,0.3792646752863055,0.5382485986580887,0.31457195997451615,0.5757911020434463,140,True,3.759530407299394,3.762090294335576,560,140,1,3,,0.8868868955161688,0.9209631024443021,False,False,False,False
log_price,0,1,META,XOM,0.6331831023594243,0.4265291038850627,0.8755824053809803,0.3510373143236025,140,True,13.947926631169217,13.96378227112578,560,140,1,3,,0.8221536707912466,0.8079430250305137,False,False,False,False
log_price,0,1,META,CVX,3.4624421657860984,0.06330424476754255,6.293426851723665,0.01326743961728369,140,True,7.711795651438461,7.759733975383643,560,140,1,3,,0.5340973396275089,0.3119641207307246,False,False,False,True
log_price,0,1,META,COP,1.3846527402047935,0.23981282073036717,1.269309772548932,0.26183746349182524,140,True,4.683479493760193,4.695122209585557,560,140,1,3,,0.6954571801180648,0.7138377798059508,False,False,False,False
log_price,0,1,META,SLB,0.8371721795420656,0.36060270530966365,0.7267525206451703,0.3954043528449147,140,True,7.674259133981009,7.685793561710929,560,140,1,3,,0.7882521447723804,0.8409935466580708,False,False,False,False
log_price,0,1,META,EOG,0.05099054096760677,0.8214313675706157,0.03347496486755858,0.855094706031475,140,True,7.139496292781348,7.140149877661429,560,140,1,3,,0.9670436938923351,0.9816529748990469,False,False,False,False
log_price,0,1,META,MPC,1.432867626337649,0.23180621563836112,0.6635824374974046,0.41669150398423227,140,True,10.955706613140473,10.983889875850746,560,140,1,3,,0.6895062845577303,0.8600187350416229,False,False,False,False
log_price,0,1,META,JPM,4.737857724095833,0.029925080555901,5.207057492511971,0.024014321425177797,140,True,7.736913016008468,7.8027234165354935,560,140,1,3,,0.43550214954465144,0.4178491927980936,False,False,True,True
log_price,0,1,META,BAC,0.1182895029308951,0.7310269123152249,0.07437119208930351,0.7854802367904052,140,True,9.617236737325266,9.619279139754758,560,140,1,3,,0.9443204662974002,0.9704779409133151,False,False,False,False
log_price,0,1,META,MS,0.09009291862566444,0.7641710485522982,0.06276054498475982,0.8025547321125883,140,True,5.361532835433455,5.362400045741268,560,140,1,3,,0.9492923886693296,0.9779028248430697,False,False,False,False
log_price,0,1,META,GS,0.2255100345331512,0.6350593820135052,0.16862987345952216,0.6819646885385154,140,True,8.608729375561511,8.612214752327704,560,140,1,3,,0.9130233805247402,0.946860242465749,False,False,False,False
log_price,0,1,META,C,0.1923322255198884,0.6611526209763586,0.13558211384147315,0.7132732516536184,140,True,18.31071797200445,18.317040667046502,560,140,1,3,,0.9249114570396514,0.9541391896134302,False,False,False,False
log_price,0,1,META,WFC,1.2558999389990453,0.2629115528574215,1.049582749445874,0.30738283465815647,140,True,2.9049030537462492,2.911452905753427,560,140,1,3,,0.7095411680924605,0.7731961081529999,False,False,False,False
log_price,0,1,META,AAPL,1.6086844825280686,0.205206671734685,1.9299981082682423,0.1669801831010963,140,True,2.0140557893028577,2.0198726300482748,560,140,1,3,,0.6688339410482318,0.654403265351229,False,False,False,False
log_price,0,1,META,MSFT,11.39561145997557,0.0007874843317266809,7.053492210985765,0.008835600761976401,140,True,3.350830051244812,3.4193843732060256,560,140,1,3,,0.08672292181326494,0.25025225584829813,False,False,True,True
log_price,0,1,META,NVDA,1.1596852828751256,0.28199700561048646,1.2276746709507715,0.26977330870277727,140,True,2.452355445235505,2.457461298948644,560,140,1,3,,0.7258502807133823,0.7138377798059508,False,False,False,False
log_price,0,1,META,AVGO,1.878869831969877,0.17101474385656262,3.558534866524749,0.061325979932947604,140,True,1.0437181962222688,1.0472388616297374,560,140,1,3,,0.6409411881810702,0.5317121779488321,False,False,False,False
log_price,0,1,META,AMD,2.7351333820337866,0.09872671752290628,2.118505943261366,0.14778324450987063,140,True,8.407482810662616,8.448767526810405,560,140,1,3,,0.5777628019059907,0.6415395855731166,False,False,False,False
log_price,0,1,META,ORCL,4.340881382584396,0.037663015372628776,2.785886448847916,0.09734885912826964,140,True,10.607899886446834,10.690570685594762,560,140,1,3,,0.4615045545660146,0.569427430957589,False,False,True,False
log_price,0,1,META,UNH,1.006517061145797,0.3161743243554203,1.4524052319257115,0.2301901383609413,140,True,1.4436084209607223,1.446217068187492,560,140,1,3,,0.7495140659106694,0.7055636924663705,False,False,False,False
log_price,0,1,META,JNJ,3.96779628378555,0.04686620731969954,4.095754402930026,0.044907417074212475,140,True,3.7583063814683006,3.7850787227496605,560,140,1,3,,0.5028437724977184,0.5186652672144456,False,False,True,True
log_price,0,1,META,LLY,0.9302513203895281,0.335216177990743,1.5311594143165506,0.2180247796291017,140,True,2.5774611530105975,2.5817657968900245,560,140,1,3,,0.7674686180314378,0.7055636924663705,False,False,False,False
log_price,0,1,META,ABBV,2.0881074355853664,0.14901220416518615,2.0533501683146205,0.15411698090204756,140,True,4.811159641871365,4.829195940295027,560,140,1,3,,0.6262831769261448,0.6415395855731166,False,False,False,False
log_price,0,1,META,PFE,1.599446778838141,0.20651052023624583,1.474567090959574,0.22668549174471112,140,True,7.365368044851679,7.386517980568547,560,140,1,3,,0.6703886291251264,0.7055636924663705,False,False,False,False
log_price,0,1,META,MRK,1.799239528015448,0.18035111021295694,2.430393354250406,0.1212769707395735,140,True,5.464862037254376,5.482514812465469,560,140,1,3,,0.651060024420218,0.5968282713472717,False,False,False,False
log_price,0,1,NFLX,GOOGL,11.808153667041609,0.0006337056396229982,4.878043752342391,0.02883838881984795,140,True,3.862667080320004,3.944553914160294,560,140,1,3,,0.08672292181326494,0.44960353283429527,False,False,True,True
log_price,0,1,NFLX,META,1.9488712387606653,0.16326468676374506,1.4092196655207547,0.23721077163671933,140,True,1.5627656970490578,1.5682336128837089,560,140,1,3,,0.6409411881810702,0.7055636924663705,False,False,False,False
log_price,0,1,NFLX,DIS,0.7449260132322805,0.3884589266174119,0.6607850723218283,0.4176730423668701,140,True,1.6391273423485149,1.641319494226999,560,140,1,3,,0.800851341604617,0.8600187350416229,False,False,False,False
log_price,0,1,NFLX,CMCSA,0.46460077516522325,0.49576491146122514,0.46812876360035205,0.4949884191679247,140,True,3.96187552038157,3.9651801710779386,560,140,1,3,,0.8640702017540295,0.8891411253304363,False,False,False,False
log_price,0,1,NFLX,TMUS,4.277009557611689,0.03909230549995554,5.368330725561063,0.021966878669186864,140,True,3.733422638487435,3.762090294335576,560,140,1,3,,0.47236535812446284,0.4178491927980936,False,False,True,True
log_price,0,1,NFLX,XOM,2.929621186185006,0.08752457238257165,3.6892015333680637,0.05681341147403637,140,True,13.890722031351178,13.96378227112578,560,140,1,3,,0.5466418602328155,0.5317121779488321,False,False,False,False
log_price,0,1,NFLX,CVX,7.223058793832201,0.00741247657203491,14.96013930791793,0.0001680835559363507,140,True,7.660395577466138,7.759733975383643,560,140,1,3,,0.3224427308835186,0.029246538732925022,False,True,True,True
log_price,0,1,NFLX,COP,3.272166178187175,0.07100357398376667,3.213788158288312,0.07519503141674554,140,True,4.66770121489032,4.695122209585557,560,140,1,3,,0.5432406532892288,0.5500192768361162,False,False,False,False
log_price,0,1,NFLX,SLB,3.79141341159606,0.052018321292867424,3.831271540304674,0.05230827706308686,140,True,7.633831245434802,7.685793561710929,560,140,1,3,,0.5028437724977184,0.5186652672144456,False,False,False,False
log_price,0,1,NFLX,EOG,0.5399910187868916,0.4627457096649775,0.3577361271034084,0.5507395267330393,140,True,7.13323446913677,7.140149877661429,560,140,1,3,,0.8527765162845004,0.9161441458083063,False,False,False,False
log_price,0,1,NFLX,MPC,0.4739877266941539,0.4914449616030694,0.2730116611789053,0.6021504210790865,140,True,10.974550912765233,10.983889875850746,560,140,1,3,,0.8640702017540295,0.9229122175335907,False,False,False,False
log_price,0,1,NFLX,JPM,6.653292665646772,0.010152495960034785,5.481090662767367,0.02064464770340901,140,True,7.710621049433558,7.8027234165354935,560,140,1,3,,0.3573961037410232,0.41769403492943813,False,False,True,True
log_price,0,1,NFLX,BAC,0.8693959500170136,0.3515265719920544,0.502328943343432,0.4796655720143943,140,True,9.604288243342625,9.619279139754758,560,140,1,3,,0.7781885944862273,0.8891411253304363,False,False,False,False
log_price,0,1,NFLX,MS,2.425394315436838,0.11995117461223608,1.4370623951422048,0.23265503466012707,140,True,5.339151307446228,5.362400045741268,560,140,1,3,,0.6048270400725447,0.7055636924663705,False,False,False,False
log_price,0,1,NFLX,GS,0.20225723655681432,0.6530799658607709,0.13540606697740548,0.7134511523731646,140,True,8.609088629391522,8.612214752327704,560,140,1,3,,0.9249114570396514,0.9541391896134302,False,False,False,False
log_price,0,1,NFLX,C,0.0527631965248482,0.8184073492813355,0.03299976948809191,0.8561154627542079,140,True,18.315305704615074,18.317040667046502,560,140,1,3,,0.9660982277812238,0.9816529748990469,False,False,False,False
log_price,0,1,NFLX,WFC,0.3043982326367885,0.5813594456575701,0.27241814446454293,0.602544987998942,140,True,2.909862677645185,2.911452905753427,560,140,1,3,,0.9028757333562887,0.9229122175335907,False,False,False,False
log_price,0,1,NFLX,AAPL,0.30601941639633073,0.580355123005866,0.29320475668824886,0.5890409781600083,140,True,2.0187635082697417,2.0198726300482748,560,140,1,3,,0.9028757333562887,0.921741363242346,False,False,False,False
log_price,0,1,NFLX,MSFT,4.391677760403313,0.03656556080569238,5.0850623979774605,0.025695729279853387,140,True,3.3926350733838637,3.4193843732060256,560,140,1,3,,0.4615045545660146,0.4376289531420101,False,False,True,True
log_price,0,1,NFLX,NVDA,3.212434736302043,0.07362324281925309,2.1449178630527728,0.14530076194858424,140,True,2.443369441020541,2.457461298948644,560,140,1,3,,0.5466418602328155,0.6415395855731166,False,False,False,False
log_price,0,1,NFLX,AVGO,0.6903625049782415,0.4063971179601511,0.6957735843232554,0.40563868357209,140,True,1.0459424891398528,1.0472388616297374,560,140,1,3,,0.8165484818136984,0.8524291176514934,False,False,False,False
log_price,0,1,NFLX,AMD,2.0885972549464613,0.1489646263359917,1.5426612657228485,0.21631365159560195,140,True,8.41720531511298,8.448767526810405,560,140,1,3,,0.6262831769261448,0.7055636924663705,False,False,False,False
log_price,0,1,NFLX,ORCL,0.15428919749904504,0.6946199664291066,0.1229059776656432,0.7264345754486372,140,True,10.687610213775972,10.690570685594762,560,140,1,3,,0.9329223192614723,0.9569469889669084,False,False,False,False
log_price,0,1,NFLX,UNH,0.03008343069935337,0.8623640738071734,0.04016458907356715,0.8414520465379494,140,True,1.446138962583789,1.446217068187492,560,140,1,3,,0.9757480113989538,0.9816529748990469,False,False,False,False
log_price,0,1,NFLX,JNJ,1.0291188436752898,0.31080616716883,0.9363630390412818,0.3348955951351119,140,True,3.7780982701050965,3.7850787227496605,560,140,1,3,,0.7428608940573685,0.7982442952535544,False,False,False,False
log_price,0,1,NFLX,LLY,0.04718930495923464,0.8281078782477491,0.07370342708638199,0.7864217797056174,140,True,2.581547086992799,2.5817657968900245,560,140,1,3,,0.9670521531215325,0.9704779409133151,False,False,False,False
log_price,0,1,NFLX,ABBV,0.12097369680384282,0.7281122250681382,0.08599815855795466,0.7697650505561715,140,True,4.828147324800243,4.829195940295027,560,140,1,3,,0.9443204662974002,0.9691687322487254,False,False,False,False
log_price,0,1,NFLX,PFE,0.33936970779401515,0.5604290071212559,0.2988727340246065,0.5854665112232571,140,True,7.3820202533579335,7.386517980568547,560,140,1,3,,0.8954388986524265,0.9209631024443021,False,False,False,False
log_price,0,1,NFLX,MRK,0.0007226608375443469,0.9785631979997332,0.000617197095653997,0.980215462320745,140,True,5.482507699371024,5.482514812465469,560,140,1,3,,0.9956421884985611,0.9973817769227555,False,False,False,False
log_price,0,1,DIS,GOOGL,3.0253071891843866,0.08252722629599353,1.7289541025778103,0.19070973181895354,140,True,3.9232450783604804,3.944553914160294,560,140,1,3,,0.5466418602328155,0.6937558236905875,False,False,False,False
log_price,0,1,DIS,META,0.016267087052124086,0.8985570763258791,0.013599558620428862,0.9073317731703386,140,True,1.5681878142343584,1.5682336128837089,560,140,1,3,,0.9780298995578665,0.9818142321619336,False,False,False,False
log_price,0,1,DIS,NFLX,4.138899944630436,0.04238156919681486,3.944427334969544,0.048993814103099796,140,True,2.089744549541176,2.1052728145328956,560,140,1,3,,0.4848822323806496,0.5186652672144456,False,False,True,True
log_price,0,1,DIS,CMCSA,0.011807227100990716,0.9135104565659572,0.012719503070433371,0.9103670767646226,140,True,3.965096119389682,3.9651801710779386,560,140,1,3,,0.9799545566813205,0.981859512491853,False,False,False,False
log_price,0,1,DIS,TMUS,1.7351318964701734,0.18829844242866084,2.0216999515052496,0.15730539655442025,140,True,3.750407257965649,3.762090294335576,560,140,1,3,,0.6601629057774742,0.6429790763898594,False,False,False,False
log_price,0,1,DIS,XOM,2.4212127878129746,0.1202702045201727,3.849970390797928,0.05174443071198799,140,True,13.903346078453355,13.96378227112578,560,140,1,3,,0.6048270400725447,0.5186652672144456,False,False,False,False
log_price,0,1,DIS,CVX,5.543216384827846,0.01889864216059463,11.965676485508391,0.0007197693329431323,140,True,7.683270721963435,7.759733975383643,560,140,1,3,,0.3883811911782571,0.0695777021845028,False,False,True,True
log_price,0,1,DIS,COP,2.616786654548741,0.10630449514669144,3.607447130580069,0.05959321965763746,140,True,4.673167662415937,4.695122209585557,560,140,1,3,,0.5891683488542275,0.5317121779488321,False,False,False,False
log_price,0,1,DIS,SLB,2.3440738291904646,0.12632800792446477,3.1280935872459397,0.07914713952162254,140,True,7.653584285904659,7.685793561710929,560,140,1,3,,0.6162257139426686,0.5555923734940524,False,False,False,False
log_price,0,1,DIS,EOG,0.453559028037398,0.5009290018388406,0.3955341687029642,0.5304368404725963,140,True,7.134340461996024,7.140149877661429,560,140,1,3,,0.8640702017540295,0.912834319489337,False,False,False,False
log_price,0,1,DIS,MPC,2.8228238196205218,0.09349348447104497,1.6312713751587888,0.20365659058185123,140,True,10.928505235113715,10.983889875850746,560,140,1,3,,0.56485646867923,0.6942911790186946,False,False,False,False
log_price,0,1,DIS,JPM,16.562551419875152,5.387961694200648e-05,15.746037699007212,0.00011559614557757297,140,True,7.577407088819341,7.8027234165354935,560,140,1,3,,0.04687526673954564,0.029246538732925022,True,True,True,True
log_price,0,1,DIS,BAC,0.6447370090264073,0.42234313275980917,0.5722687057206929,0.45063904802162447,140,True,9.608157533380743,9.619279139754758,560,140,1,3,,0.8201752801362365,0.8712354928418072,False,False,False,False
log_price,0,1,DIS,MS,0.19329659786491069,0.6603574628507658,0.15886427974320275,0.6908159041212472,140,True,5.360539769080437,5.362400045741268,560,140,1,3,,0.9249114570396514,0.9470342315985204,False,False,False,False
log_price,0,1,DIS,GS,0.8557263327735257,0.3553380100196344,0.7219468141689886,0.3969671488876907,140,True,8.59900399083653,8.612214752327704,560,140,1,3,,0.7826432119419795,0.8409935466580708,False,False,False,False
log_price,0,1,DIS,C,0.06956662651417363,0.7920663684242921,0.056793175000043244,0.8119891563371281,140,True,18.314753242273603,18.317040667046502,560,140,1,3,,0.9561728136382028,0.9816529748990469,False,False,False,False
log_price,0,1,DIS,WFC,5.972619907660192,0.014838862120465859,6.818783308062022,0.010010642750070395,140,True,2.8805650775177125,2.911452905753427,560,140,1,3,,0.3744461661986478,0.2575711086772158,False,False,True,True
log_price,0,1,DIS,AAPL,0.09932671411735133,0.7527571391948655,0.10184636910806555,0.7501041597129011,140,True,2.0195125016085913,2.0198726300482748,560,140,1,3,,0.9475660440702423,0.9582828472103142,False,False,False,False
log_price,0,1,DIS,MSFT,4.20231186939751,0.04083654731769111,3.3889940334963056,0.06776514278438088,140,True,3.3937798465787368,3.4193843732060256,560,140,1,3,,0.480105353599882,0.5500192768361162,False,False,True,False
log_price,0,1,DIS,NVDA,1.5751578337250463,0.20998585881677942,1.3125564392203337,0.2539009392274839,140,True,2.4505313641639908,2.457461298948644,560,140,1,3,,0.674124343802945,0.7138377798059508,False,False,False,False
log_price,0,1,DIS,AVGO,0.015221707208261867,0.9018536424626646,0.018651612761605367,0.8915675793030949,140,True,1.047210243447132,1.0472388616297374,560,140,1,3,,0.9780298995578665,0.9818142321619336,False,False,False,False
log_price,0,1,DIS,AMD,3.053597937235971,0.0811095638205534,2.5885171983798787,0.10990997047524165,140,True,8.402702044529644,8.448767526810405,560,140,1,3,,0.5466418602328155,0.5795252988694559,False,False,False,False
log_price,0,1,DIS,ORCL,1.2418190014048145,0.2656013828885581,1.076032896150114,0.30138788857309806,140,True,10.666789318163385,10.690570685594762,560,140,1,3,,0.7131888984970542,0.764453245068791,False,False,False,False
log_price,0,1,DIS,UNH,3.5752883171474603,0.05916397576238353,4.013650649407164,0.047077361975353,140,True,1.436993252768385,1.446217068187492,560,140,1,3,,0.5292544203146268,0.5186652672144456,False,False,False,True
log_price,0,1,DIS,JNJ,1.742945784316115,0.18730826636201306,2.278016376317638,0.1334893633203473,140,True,3.7732715275932893,3.7850787227496605,560,140,1,3,,0.6601629057774742,0.6310006353809443,False,False,False,False
log_price,0,1,DIS,LLY,2.179884743956775,0.14039004198288188,2.6977608691259287,0.1027496850988373,140,True,2.571701143230877,2.5817657968900245,560,140,1,3,,0.6259747156261236,0.569427430957589,False,False,False,False
log_price,0,1,DIS,ABBV,4.223147956763732,0.04034192251146944,2.1245001030017177,0.1472156367001798,140,True,4.792856724704369,4.829195940295027,560,140,1,3,,0.480105353599882,0.6415395855731166,False,False,True,False
log_price,0,1,DIS,PFE,3.6886171088960302,0.05529524549988325,3.404623635514106,0.06714203756014234,140,True,7.337924098390622,7.386517980568547,560,140,1,3,,0.5147694627750229,0.5500192768361162,False,False,False,False
log_price,0,1,DIS,MRK,2.1186955161612246,0.14607380126336367,2.429972472352036,0.1213089271904104,140,True,5.461739653910389,5.482514812465469,560,140,1,3,,0.6260305768429871,0.5968282713472717,False,False,False,False
log_price,0,1,CMCSA,GOOGL,5.9590155383946986,0.014952539464077434,3.1138328591908264,0.07982649044454777,140,True,3.902800149822695,3.944553914160294,560,140,1,3,,0.3744461661986478,0.5555923734940524,False,False,True,False
log_price,0,1,CMCSA,META,3.3132613307538885,0.06925950131082621,1.430588523046689,0.23370472414162163,140,True,1.5589602864326884,1.5682336128837089,560,140,1,3,,0.537997911968025,0.7055636924663705,False,False,False,False
log_price,0,1,CMCSA,NFLX,3.0724781971990405,0.08017813190325934,2.701547074756867,0.1025109589511505,140,True,2.0937235863997277,2.1052728145328956,560,140,1,3,,0.5466418602328155,0.569427430957589,False,False,False,False
log_price,0,1,CMCSA,DIS,0.8888552972525448,0.34619643296347336,0.9240284376355875,0.3380886514893353,140,True,1.6387044652421483,1.641319494226999,560,140,1,3,,0.7746660909905516,0.7992856706405481,False,False,False,False
log_price,0,1,CMCSA,TMUS,0.8004042300499289,0.37135896312411576,0.7336759259834806,0.3931685222534551,140,True,3.7566919601598014,3.762090294335576,560,140,1,3,,0.7905146914242166,0.840433941917705,False,False,False,False
log_price,0,1,CMCSA,XOM,1.972485129759291,0.16074169810442837,2.95124326807312,0.08803831892327418,140,True,13.914507300321809,13.96378227112578,560,140,1,3,,0.6409411881810702,0.569427430957589,False,False,False,False
log_price,0,1,CMCSA,CVX,5.844105723863003,0.01594936255244359,11.110622249805767,0.0011002521942029258,140,True,7.679163342627577,7.759733975383643,560,140,1,3,,0.38333203537751626,0.07976828407971212,False,False,True,True
log_price,0,1,CMCSA,COP,2.196904034506505,0.13885375300068203,2.4420635565987507,0.1203946243630435,140,True,4.676676590787741,4.695122209585557,560,140,1,3,,0.6259747156261236,0.5968282713472717,False,False,False,False
log_price,0,1,CMCSA,SLB,1.4459807089754038,0.22968490492612303,1.810130095478047,0.1806833260799017,140,True,7.665892784183097,7.685793561710929,560,140,1,3,,0.6895062845577303,0.6840621058805274,False,False,False,False
log_price,0,1,CMCSA,EOG,0.14038951377363884,0.7080366998811436,0.12061176433587706,0.7288972075545763,140,True,7.138350686311345,7.140149877661429,560,140,1,3,,0.9365336644723092,0.9569469889669084,False,False,False,False
