mode,gauss_di,gauss_p,te,n_obs,skipped_reason,period,max_lag,source,target,te_threshold,te_sig,te_pvalue,gauss_fdr,gauss_sig_raw,gauss_sig_fdr
log_return,6.9754170854056e-05,0.7797593020929979,0.0,564,,0,1,META,MS,0.040434648309386506,False,1.0,0.9813705303978405,False,False
log_return,0.0004215883475657627,0.4917931263930313,0.0,564,,0,1,META,GS,0.040434648309386506,False,1.0,0.9351211593018857,False,False
log_return,1.2100500913655068e-07,0.9907074520599236,0.0027356942232403814,564,,0,1,META,C,0.040434648309386506,False,0.46511627906976744,0.9986460595925003,False,False
log_return,0.0007349099034009327,0.364061451698527,0.012801148455424238,564,,0,1,META,WFC,0.040434648309386506,False,0.2956810631229236,0.8833548406067465,False,False
log_return,2.0198482367256808e-08,0.9962033489285138,0.008714439519730943,564,,0,1,META,AAPL,0.040434648309386506,False,0.36212624584717606,0.9986460595925003,False,False
log_return,0.0013538908429844194,0.21796598192068864,0.0,564,,0,1,META,MSFT,0.040434648309386506,False,1.0,0.8048164248230615,False,False
log_return,0.0003878348831241514,0.5096609741812348,0.0,564,,0,1,META,NVDA,0.040434648309386506,False,1.0,0.9351211593018857,False,False
log_return,2.984320479290851e-05,0.8548725446182805,0.0,564,,0,1,META,AVGO,0.040434648309386506,False,1.0,0.9875703452811627,False,False
log_return,0.0013750196562101339,0.21440984106977437,0.02190411726460262,564,,0,1,META,AMD,0.040434648309386506,False,0.16943521594684385,0.8048164248230615,False,False
log_return,0.00012189117046547462,0.711644363148886,0.037903434691032745,564,,0,1,META,ORCL,0.040434648309386506,False,0.06312292358803986,0.979765201987997,False,False
log_return,0.0005976382126636039,0.41306807666281453,0.0,564,,0,1,META,UNH,0.040434648309386506,False,1.0,0.9084233612784777,False,False
log_return,0.001264618111883645,0.23379261207921656,0.050929716552035265,564,,0,1,META,JNJ,0.040434648309386506,True,0.016611295681063124,0.8230605619150433,False,False
log_return,0.0003726283801021711,0.5180786192913895,0.002309436513101115,564,,0,1,META,LLY,0.040434648309386506,False,0.47840531561461797,0.9351211593018857,False,False
log_return,2.183150402350286e-07,0.9875184917436304,0.005768383820535572,564,,0,1,META,ABBV,0.040434648309386506,False,0.4019933554817276,0.9986460595925003,False,False
log_return,0.0009923947163150044,0.2915445524550879,0.015465144504240413,564,,0,1,META,PFE,0.040434648309386506,False,0.26245847176079734,0.8692955467125104,False,False
log_return,0.00012058988454943892,0.7131192234125688,0.0,564,,0,1,META,MRK,0.040434648309386506,False,1.0,0.979765201987997,False,False
log_return,0.007736957150174475,0.0032293385971839325,0.0,564,,0,1,NFLX,GOOGL,0.040434648309386506,False,1.0,0.26724773629189275,True,False
log_return,0.001572401969928323,0.18429261347406348,0.008163012863058983,564,,0,1,NFLX,META,0.040434648309386506,False,0.3687707641196013,0.8048164248230615,False,False
log_return,0.001511161614788288,0.19307278158109675,0.0,564,,0,1,NFLX,DIS,0.040434648309386506,False,1.0,0.8048164248230615,False,False
log_return,0.00020144196551777571,0.6346433023005822,0.0,564,,0,1,NFLX,CMCSA,0.040434648309386506,False,1.0,0.9725991131482278,False,False
log_return,3.30951230093719e-05,0.8472623068890902,0.03276177898170407,564,,0,1,NFLX,TMUS,0.040434648309386506,False,0.08305647840531562,0.9855340347011706,False,False
log_return,0.0008398392855841282,0.3319025645917305,0.0007009736898766494,564,,0,1,NFLX,XOM,0.040434648309386506,False,0.4983388704318937,0.8771615358442454,False,False
log_return,0.0004350075311948055,0.48498029717763,0.0,564,,0,1,NFLX,CVX,0.040434648309386506,False,1.0,0.9351211593018857,False,False
log_return,0.0002499107584033048,0.5966028645273641,0.0,564,,0,1,NFLX,COP,0.040434648309386506,False,1.0,0.958825595556732,False,False
log_return,0.00019801001774815146,0.6375434712234134,0.0,564,,0,1,NFLX,SLB,0.040434648309386506,False,1.0,0.9725991131482278,False,False
log_return,1.807401950230152e-06,0.964097582456483,0.0,564,,0,1,NFLX,EOG,0.040434648309386506,False,1.0,0.9986460595925003,False,False
log_return,0.0008522912736524375,0.3283437577146633,0.0,564,,0,1,NFLX,MPC,0.040434648309386506,False,1.0,0.8771615358442454,False,False
log_return,1.959211946756983e-05,0.8821861706258302,0.0,564,,0,1,NFLX,JPM,0.040434648309386506,False,1.0,0.9929976873028385,False,False
log_return,0.0005004046106577032,0.45387618369393457,0.03409733806248849,564,,0,1,NFLX,BAC,0.040434648309386506,False,0.07308970099667775,0.9194116363003424,False,False
log_return,8.655913328782947e-05,0.7554198373595001,0.001850464687828568,564,,0,1,NFLX,MS,0.040434648309386506,False,0.48172757475083056,0.9813705303978405,False,False
log_return,1.4360780840523469e-05,0.8990356653234891,0.0,564,,0,1,NFLX,GS,0.040434648309386506,False,1.0,0.9986460595925003,False,False
log_return,0.00028918843969336837,0.569106151712844,0.0,564,,0,1,NFLX,C,0.040434648309386506,False,1.0,0.9466966577249986,False,False
log_return,5.733341388690509e-06,0.9361027970900131,0.0,564,,0,1,NFLX,WFC,0.040434648309386506,False,1.0,0.9986460595925003,False,False
log_return,0.0003378379236685969,0.5382909550387285,0.020397448933060947,564,,0,1,NFLX,AAPL,0.040434648309386506,False,0.19269102990033224,0.9372745584434671,False,False
log_return,1.2728492280355161e-05,0.9049177129703522,0.01944828369840801,564,,0,1,NFLX,MSFT,0.040434648309386506,False,0.21262458471760798,0.9986460595925003,False,False
log_return,0.0010952511231958261,0.2678397561201229,0.026499046379329316,564,,0,1,NFLX,NVDA,0.040434648309386506,False,0.12956810631229235,0.8662475383810666,False,False
log_return,3.785097711170839e-05,0.8368004625421612,0.0,564,,0,1,NFLX,AVGO,0.040434648309386506,False,1.0,0.9814736372770845,False,False
log_return,0.001161497094262704,0.2538411150912661,0.01883041486878101,564,,0,1,NFLX,AMD,0.040434648309386506,False,0.22259136212624583,0.8489431814430975,False,False
log_return,7.582178056309458e-07,0.9767416755361459,0.015593968394728153,564,,0,1,NFLX,ORCL,0.040434648309386506,False,0.26245847176079734,0.9986460595925003,False,False
log_return,0.00029831627215988845,0.5630722172377312,0.0,564,,0,1,NFLX,UNH,0.040434648309386506,False,1.0,0.9462280140465049,False,False
log_return,0.0014585616550706175,0.20100617305116117,0.01784414077499008,564,,0,1,NFLX,JNJ,0.040434648309386506,False,0.23255813953488372,0.8048164248230615,False,False
log_return,0.00048816590454321554,0.4594499908548727,0.00822207284466181,564,,0,1,NFLX,LLY,0.040434648309386506,False,0.3687707641196013,0.9233337721138897,False,False
log_return,3.761215921851334e-05,0.8373089066945557,0.0,564,,0,1,NFLX,ABBV,0.040434648309386506,False,1.0,0.9814736372770845,False,False
log_return,0.0004077980637451881,0.4989627765711866,0.0,564,,0,1,NFLX,PFE,0.040434648309386506,False,1.0,0.9351211593018857,False,False
log_return,0.0003596520564104782,0.5254565907665456,0.0,564,,0,1,NFLX,MRK,0.040434648309386506,False,1.0,0.9372745584434671,False,False
log_return,0.0007853260572157055,0.3481055714555691,0.0,564,,0,1,DIS,GOOGL,0.040434648309386506,False,1.0,0.8833548406067465,False,False
log_return,0.00020421498098140015,0.6323220046678788,0.030059667766156428,564,,0,1,DIS,META,0.040434648309386506,False,0.09302325581395349,0.9725991131482278,False,False
log_return,0.002490106643626598,0.094770705852598,0.03873642422674384,564,,0,1,DIS,NFLX,0.040434648309386506,False,0.059800664451827246,0.8048164248230615,False,False
log_return,0.00025413358281612774,0.5935178765188542,0.0,564,,0,1,DIS,CMCSA,0.040434648309386506,False,1.0,0.958825595556732,False,False
log_return,0.0018388403421310988,0.1510771257409855,0.0,564,,0,1,DIS,TMUS,0.040434648309386506,False,1.0,0.8048164248230615,False,False
log_return,0.0008001353676059047,0.34360025213029277,0.022979646863036773,564,,0,1,DIS,XOM,0.040434648309386506,False,0.16943521594684385,0.8818059567945566,False,False
log_return,1.2852203249396103e-06,0.9697219798928719,0.0,564,,0,1,DIS,CVX,0.040434648309386506,False,1.0,0.9986460595925003,False,False
log_return,0.0007829538508885249,0.3488346794716498,0.0,564,,0,1,DIS,COP,0.040434648309386506,False,1.0,0.8833548406067465,False,False
log_return,9.87379307634091e-05,0.7393653149419877,0.0,564,,0,1,DIS,SLB,0.040434648309386506,False,1.0,0.979765201987997,False,False
log_return,0.0003026453309405336,0.5602534580498124,0.0,564,,0,1,DIS,EOG,0.040434648309386506,False,1.0,0.9462280140465049,False,False
log_return,0.0006789406750978474,0.38298672604103967,0.0,564,,0,1,DIS,MPC,0.040434648309386506,False,1.0,0.8833548406067465,False,False
log_return,0.0007116101238901252,0.3717773211099117,0.0,564,,0,1,DIS,JPM,0.040434648309386506,False,1.0,0.8833548406067465,False,False
log_return,5.783244443638425e-05,0.7990183515280869,0.018922541001244353,564,,0,1,DIS,BAC,0.040434648309386506,False,0.21926910299003322,0.9814736372770845,False,False
log_return,0.0013293922509286745,0.22217773691461928,0.002652505330386301,564,,0,1,DIS,MS,0.040434648309386506,False,0.46511627906976744,0.8048164248230615,False,False
log_return,0.003028482121949168,0.06539708599033486,0.0,564,,0,1,DIS,GS,0.040434648309386506,False,1.0,0.768857632589072,False,False
log_return,0.0008102369347300801,0.34057224095870275,0.006052812846780498,564,,0,1,DIS,C,0.040434648309386506,False,0.3920265780730897,0.8798152597147081,False,False
log_return,0.0028194190632559587,0.07543677724735022,0.0,564,,0,1,DIS,WFC,0.040434648309386506,False,1.0,0.800365807380423,False,False
log_return,9.674127721711313e-05,0.7419191597896979,0.0,564,,0,1,DIS,AAPL,0.040434648309386506,False,1.0,0.979765201987997,False,False
log_return,0.004398550198045595,0.026382407334988523,0.0,564,,0,1,DIS,MSFT,0.040434648309386506,False,1.0,0.5051042304108058,True,False
log_return,0.0004922771892169523,0.45756562613710916,0.009467622136636988,564,,0,1,DIS,NVDA,0.040434648309386506,False,0.3554817275747508,0.9233337721138897,False,False
log_return,5.25360887160794e-05,0.8082542646562214,0.006588648991668888,564,,0,1,DIS,AVGO,0.040434648309386506,False,0.3853820598006645,0.9814736372770845,False,False
log_return,0.002101393581154665,0.12482873340170167,0.017477404047016476,564,,0,1,DIS,AMD,0.040434648309386506,False,0.23920265780730898,0.8048164248230615,False,False
log_return,0.001690725509843195,0.1686048348551492,0.0,564,,0,1,DIS,ORCL,0.040434648309386506,False,1.0,0.8048164248230615,False,False
log_return,0.0018466702245735177,0.15020982864165536,0.0,564,,0,1,DIS,UNH,0.040434648309386506,False,1.0,0.8048164248230615,False,False
log_return,0.0017000455926666476,0.16743585891505433,0.017152183881554706,564,,0,1,DIS,JNJ,0.040434648309386506,False,0.24584717607973422,0.8048164248230615,False,False
log_return,0.0051133034993852714,0.01665831170167927,0.0,564,,0,1,DIS,LLY,0.040434648309386506,False,1.0,0.41061027307560216,True,False
log_return,0.0007284746887983519,0.36617009707377857,0.0,564,,0,1,DIS,ABBV,0.040434648309386506,False,1.0,0.8833548406067465,False,False
log_return,4.440126793102401e-05,0.823457274595621,0.035214189929973605,564,,0,1,DIS,PFE,0.040434648309386506,False,0.06976744186046512,0.9814736372770845,False,False
log_return,0.0006605228672751804,0.3895178852916801,0.03156361052425072,564,,0,1,DIS,MRK,0.040434648309386506,False,0.08637873754152824,0.8870865235952219,False,False
log_return,3.0363773211968757e-05,0.8536264280871133,0.0,564,,0,1,CMCSA,GOOGL,0.040434648309386506,False,1.0,0.9875703452811627,False,False
log_return,0.00041937605272533246,0.49293161327274415,0.0,564,,0,1,CMCSA,META,0.040434648309386506,False,1.0,0.9351211593018857,False,False
log_return,0.002027701309853216,0.13164020220852726,0.02963567010796675,564,,0,1,CMCSA,NFLX,0.040434648309386506,False,0.09634551495016612,0.8048164248230615,False,False
log_return,0.00036946435965302444,0.5198606639709251,0.0,564,,0,1,CMCSA,DIS,0.040434648309386506,False,1.0,0.9357840139884525,False,False
log_return,0.0013617113840519665,0.2166415973055103,0.0,564,,0,1,CMCSA,TMUS,0.040434648309386506,False,1.0,0.8048164248230615,False,False
log_return,0.006866764874689256,0.005529263509487436,0.0,564,,0,1,CMCSA,XOM,0.040434648309386506,False,1.0,0.26724773629189275,True,False
log_return,0.003325304908609852,0.05351799551190034,0.01989319849726323,564,,0,1,CMCSA,CVX,0.040434648309386506,False,0.2026578073089701,0.7163177860823584,False,False
log_return,0.004250067751305736,0.029055351540292103,0.005705021699353274,564,,0,1,CMCSA,COP,0.040434648309386506,False,0.4019933554817276,0.5055631168010826,True,False
log_return,0.00010528877959313405,0.7311823589152683,0.0,564,,0,1,CMCSA,SLB,0.040434648309386506,False,1.0,0.979765201987997,False,False
log_return,0.00031222488178849877,0.5541107253933775,0.0,564,,0,1,CMCSA,EOG,0.040434648309386506,False,1.0,0.9415553341645281,False,False
log_return,4.552121334285059e-05,0.8212817959541334,0.023888838185242234,564,,0,1,CMCSA,MPC,0.040434648309386506,False,0.15614617940199335,0.9814736372770845,False,False
log_return,0.0002456537523807104,0.5997467832105554,0.0,564,,0,1,CMCSA,JPM,0.040434648309386506,False,1.0,0.9609202603926027,False,False
log_return,1.079927584957569e-06,0.9722442701039858,0.036440042095194025,564,,0,1,CMCSA,BAC,0.040434648309386506,False,0.06976744186046512,0.9986460595925003,False,False
log_return,0.00016462147821820966,0.6674996820156023,0.006077478516756107,564,,0,1,CMCSA,MS,0.040434648309386506,False,0.3920265780730897,0.9725991131482278,False,False
log_return,5.4283096364328174e-05,0.8051553317149986,0.0,564,,0,1,CMCSA,GS,0.040434648309386506,False,1.0,0.9814736372770845,False,False
log_return,3.9901054993059614e-07,0.98312659353092,0.016690230831091446,564,,0,1,CMCSA,C,0.040434648309386506,False,0.24916943521594684,0.9986460595925003,False,False
log_return,0.0009557007904035841,0.3006427049183927,0.04837958411608234,564,,0,1,CMCSA,WFC,0.040434648309386506,True,0.026578073089700997,0.8697141838848598,False,False
log_return,2.7578156158204514e-07,0.9859717598923918,0.028250866109502892,564,,0,1,CMCSA,AAPL,0.040434648309386506,False,0.10299003322259136,0.9986460595925003,False,False
log_return,5.500287069178703e-07,0.9801897021795354,0.001713659102589693,564,,0,1,CMCSA,MSFT,0.040434648309386506,False,0.48172757475083056,0.9986460595925003,False,False
log_return,2.47431736124194e-05,0.8677283757666467,0.0,564,,0,1,CMCSA,NVDA,0.040434648309386506,False,1.0,0.9902936808043776,False,False
log_return,1.7915753487383805e-05,0.8873039376594681,0.021295854643478496,564,,0,1,CMCSA,AVGO,0.040434648309386506,False,0.17940199335548174,0.9929976873028385,False,False
log_return,0.0002328747373138317,0.6093978610694762,0.0,564,,0,1,CMCSA,AMD,0.040434648309386506,False,1.0,0.9710185698359786,False,False
log_return,1.708962900100732e-05,0.8899159554920999,0.0,564,,0,1,CMCSA,ORCL,0.040434648309386506,False,1.0,0.9929976873028385,False,False
log_return,0.0007392037482137789,0.3626638168293226,0.008325507775939878,564,,0,1,CMCSA,UNH,0.040434648309386506,False,0.3687707641196013,0.8833548406067465,False,False
log_return,6.260442225006469e-05,0.7910754826054102,0.0,564,,0,1,CMCSA,JNJ,0.040434648309386506,False,1.0,0.9813705303978405,False,False
log_return,0.0019191498480671954,0.1424428803154786,0.01259346935532224,564,,0,1,CMCSA,LLY,0.040434648309386506,False,0.3023255813953488,0.8048164248230615,False,False
log_return,0.0009706211935913052,0.2968999078715459,0.00019781241788918713,564,,0,1,CMCSA,ABBV,0.040434648309386506,False,0.5049833887043189,0.8692955467125104,False,False
log_return,0.00033807202977445615,0.5381502108134064,0.006596767121024971,564,,0,1,CMCSA,PFE,0.040434648309386506,False,0.3853820598006645,0.9372745584434671,False,False
log_return,0.0009957564156162196,0.2907287547061455,0.0011845896426510016,564,,0,1,CMCSA,MRK,0.040434648309386506,False,0.4850498338870432,0.8692955467125104,False,False
log_return,0.0008373968644437833,0.3326066307311052,0.0,564,,0,1,TMUS,GOOGL,0.040434648309386506,False,1.0,0.8771615358442454,False,False
log_return,0.005595010840609836,0.012265958483098064,0.0,564,,0,1,TMUS,META,0.040434648309386506,False,1.0,0.3834639790232219,True,False
log_return,0.00016526911504179798,0.6668856041585478,0.0,564,,0,1,TMUS,NFLX,0.040434648309386506,False,1.0,0.9725991131482278,False,False
log_return,4.827652043834866e-05,0.8160465858069088,0.013952275383673829,564,,0,1,TMUS,DIS,0.040434648309386506,False,0.2724252491694352,0.9814736372770845,False,False
log_return,7.148445518301954e-05,0.7771157554041801,0.0,564,,0,1,TMUS,CMCSA,0.040434648309386506,False,1.0,0.9813705303978405,False,False
log_return,0.004817367493489406,0.020133579218414806,0.028123136203141996,564,,0,1,TMUS,XOM,0.040434648309386506,False,0.10299003322259136,0.4505064277794058,True,False
log_return,0.00278595708114906,0.07719168062726771,0.007201492397939102,564,,0,1,TMUS,CVX,0.040434648309386506,False,0.3787375415282392,0.802765907464756,False,False
log_return,0.0019775195732115594,0.13651567010664145,0.029850000364294305,564,,0,1,TMUS,COP,0.040434648309386506,False,0.09302325581395349,0.8048164248230615,False,False
log_return,4.345533498774745e-05,0.82531728122043,0.0,564,,0,1,TMUS,SLB,0.040434648309386506,False,1.0,0.9814736372770845,False,False
log_return,0.000538770006236029,0.4370705268235118,0.003904366964923911,564,,0,1,TMUS,EOG,0.040434648309386506,False,0.4418604651162791,0.915588780823915,False,False
log_return,0.0007394901833136581,0.36257084707761145,0.006891698820651104,564,,0,1,TMUS,MPC,0.040434648309386506,False,0.38205980066445183,0.8833548406067465,False,False
log_return,0.0003151621937749986,0.5522526991743739,0.0,564,,0,1,TMUS,JPM,0.040434648309386506,False,1.0,0.940234536754805,False,False
log_return,0.0009693916497128233,0.29720606807608574,0.018846096769020937,564,,0,1,TMUS,BAC,0.040434648309386506,False,0.22259136212624583,0.8692955467125104,False,False
log_return,0.0015121452868870284,0.1929279486452862,0.0,564,,0,1,TMUS,MS,0.040434648309386506,False,1.0,0.8048164248230615,False,False
log_return,0.0009434384512122901,0.3037643345797717,0.042185838600156345,564,,0,1,TMUS,GS,0.040434648309386506,True,0.046511627906976744,0.8697141838848598,False,False
log_return,0.0015051595131224337,0.19395927098410365,0.011917762239183949,564,,0,1,TMUS,C,0.040434648309386506,False,0.3089700996677741,0.8048164248230615,False,False
log_return,8.030832531398599e-05,0.7641445246185605,0.02904598373153,564,,0,1,TMUS,WFC,0.040434648309386506,False,0.09634551495016612,0.9813705303978405,False,False
log_return,0.0031121312309883536,0.0617890101419582,0.0,564,,0,1,TMUS,AAPL,0.040434648309386506,False,1.0,0.7640215098549773,False,False
log_return,2.6556111751705605e-07,0.9862341304245302,0.0,564,,0,1,TMUS,MSFT,0.040434648309386506,False,1.0,0.9986460595925003,False,False
log_return,0.0014801988132709795,0.1976973367571364,0.04135910675923604,564,,0,1,TMUS,NVDA,0.040434648309386506,True,0.046511627906976744,0.8048164248230615,False,False
log_return,0.0016238898636747245,0.17726784855848596,0.0,564,,0,1,TMUS,AVGO,0.040434648309386506,False,1.0,0.8048164248230615,False,False
log_return,9.891087102869138e-05,0.7391454677161113,0.002368508675487657,564,,0,1,TMUS,AMD,0.040434648309386506,False,0.4750830564784053,0.979765201987997,False,False
log_return,0.003717071311259498,0.04122259354250113,0.007397385288266056,564,,0,1,TMUS,ORCL,0.040434648309386506,False,0.3787375415282392,0.618338903137517,True,False
log_return,3.850482307796936e-05,0.8354169180090454,0.0,564,,0,1,TMUS,UNH,0.040434648309386506,False,1.0,0.9814736372770845,False,False
log_return,0.0001711660030191402,0.6613588355570561,0.026295372613803547,564,,0,1,TMUS,JNJ,0.040434648309386506,False,0.1362126245847176,0.9725991131482278,False,False
log_return,0.0015549448878561893,0.18674723361612108,0.0,564,,0,1,TMUS,LLY,0.040434648309386506,False,1.0,0.8048164248230615,False,False
log_return,0.00010075841922486964,0.7368100145909754,0.0,564,,0,1,TMUS,ABBV,0.040434648309386506,False,1.0,0.979765201987997,False,False
log_return,0.003952944857464435,0.035286541420189936,0.0,564,,0,1,TMUS,PFE,0.040434648309386506,False,1.0,0.5685053895475045,True,False
log_return,0.0032646872601921222,0.055743078774565295,0.0,564,,0,1,TMUS,MRK,0.040434648309386506,False,1.0,0.7294209891752017,False,False
log_return,0.0003643777231344267,0.5227483112625149,0.012049338115046826,564,,0,1,XOM,GOOGL,0.040434648309386506,False,0.3089700996677741,0.9357840139884525,False,False
log_return,0.0005885602748360322,0.4166388976943671,0.029464859341397753,564,,0,1,XOM,META,0.040434648309386506,False,0.09634551495016612,0.9084233612784777,False,False
log_return,0.0010237594171666473,0.2840447877064932,0.016901090140005293,564,,0,1,XOM,NFLX,0.040434648309386506,False,0.24584717607973422,0.8692955467125104,False,False
log_return,4.068284232786439e-05,0.8308945571861768,0.0,564,,0,1,XOM,DIS,0.040434648309386506,False,1.0,0.9814736372770845,False,False
log_return,0.0020906962654593034,0.12579270737816567,0.02231086412347527,564,,0,1,XOM,CMCSA,0.040434648309386506,False,0.16943521594684385,0.8048164248230615,False,False
log_return,0.003608328307841169,0.04430395852879077,0.0,564,,0,1,XOM,TMUS,0.040434648309386506,False,1.0,0.6424073986674662,True,False
log_return,0.001442467659867739,0.20350959111548733,0.0,564,,0,1,XOM,CVX,0.040434648309386506,False,1.0,0.8048164248230615,False,False
