,AAPL,ABBV,AMD,AVGO,BAC,C,CMCSA,COP,CVX,DIS,EOG,GOOGL,GS,JNJ,JPM,LLY,META,MPC,MRK,MS,MSFT,NFLX,NVDA,ORCL,PFE,SLB,TMUS,UNH,WFC,XOM
2022-11-23 05:00:00,0.30822624605587606,-0.2160156056214963,0.4135568649509172,0.15168667253659524,0.16862704703539425,-1.2976680324099712,0.7537683489056619,-1.354738107530287,-0.6317207947288459,1.473181291331797,-0.6607853830390343,0.6781594279388841,0.291333605510414,0.048127165287731505,0.6502204647358203,0.04778408983383669,0.2020234559068982,-0.42984438379587336,-0.0735688640947622,0.11040170029786553,0.620404310166397,0.6771763563266818,0.8440153724582282,0.16816408933292737,-0.2817961915121572,-2.020343505243635,-0.7396260349259296,0.5790405746255808,0.21684060534007274,-0.37363802490635256
2022-11-25 05:00:00,-1.2394802847600068,0.05145937579804346,-0.540359838296072,-0.3229548434220182,0.11900708255922007,-0.008571244806860034,0.20090581710563782,0.033237081023378676,-0.21648140897862264,-0.010875544606927438,-0.0008310766804676097,-0.6170069835301631,0.32332159851097814,0.06903198370780178,0.055325249130009524,0.3950116416578454,-0.40621154360448986,-0.19397193509884347,0.3977185719070786,0.5585948927902606,-0.0674866725570799,-0.9985327234176684,-0.5792477446095325,0.04097955664850115,0.5114877054042082,-0.552506281239679,0.4076773385374146,0.6770203608658645,0.08679831437701907,-0.2732361407984638
2022-11-28 05:00:00,-1.6506762676492854,-0.5531954837724555,-0.8303019135678741,-0.5858198367414912,-1.4165411381839021,-1.2894627230500528,-0.11654989066136874,-1.271704182861307,-2.0608712154764928,-1.7712861907080675,-2.444116214386639,-0.8465078741378838,-1.0395914168167253,-0.004538555065239638,-1.2799382696284622,0.005353797191469229,-1.0934031467004466,-1.3562091635176936,0.5606500400000531,-0.6895789798091939,-1.547710773115555,-0.76331840944854,-0.9742918046356795,-0.6363405492982097,0.5079677093002174,-0.9024853446452886,-0.584024854748996,-0.4058809397648439,-0.5843577421670644,-2.105517553938505
2022-11-29 05:00:00,-1.3350523923225934,-0.14464601479981604,0.040409318375710046,-0.13527058553078664,0.20531896595944962,0.32981776872236435,-0.20518143412961423,0.18137339461118165,1.0189522508779896,-0.5728663982727905,1.9080018415314588,-0.55315604101173,0.13787423403376403,-0.7040233381370153,1.0403859133747642,-0.2959987765052284,0.16358015854586963,0.5933516737905256,0.21462035839572377,0.6891005811391441,-0.4249289833415446,-0.10395341545767728,-0.476218909818395,-0.2797650678986963,-0.07870902758154097,1.1063285467934698,-0.6509947577774087,-0.32097101767885905,0.6519164600941273,0.41662344059460904
2022-11-30 05:00:00,2.8102043650257755,1.2181090173630649,1.6435677083178861,1.8255250075659004,1.3711048340293144,0.8994436370310502,2.0092938088364147,-0.3178975641461209,0.8562929021179602,1.778798207226857,0.26098327533141746,3.0296751709722276,0.6780938189693791,0.9511998750798643,0.7312469671696268,0.8505077792841305,3.0739019398724428,-0.7087683245173365,0.7528816101714763,1.1665554521864843,3.7942348080337442,3.696318056367608,2.422309304474546,0.961853001114714,0.8743122408014619,0.4643651895324766,1.322919135373012,1.6332139508013863,0.40028444891608767,0.4563901078456973
2022-12-01 05:00:00,0.06615252890536621,0.14266729982481943,-0.09948023240873966,-0.09860568609757543,-1.8223815446776859,-0.7879495053295094,-0.6308003498600516,-0.19288837799844347,-0.323950718952416,0.39049762509112723,-0.558275874158711,-0.08025273733316352,-0.41689223360681105,0.3339636514589456,-1.041108049544498,-0.1566327029521056,0.7222852621885276,-0.6849020923219806,-0.21718858781492875,-0.09540329041069348,-0.15745125722942108,1.5783560188650074,0.29999429055667487,0.45110929246812403,1.2646589988663426,0.19297186494441268,0.13010351463631867,-0.8423716466406744,-1.3095906101658656,-0.3639210432285144
2022-12-02 05:00:00,-0.25107548877386826,0.7993754786383047,-1.025433175785938,-0.7097604712609763,-0.8256550423453954,-0.6923819546567942,-0.7419494051436555,-0.3826271836249264,-0.5704000851149899,0.45285513576434916,-0.6376561701535653,-0.3673863232600008,-0.553985712944256,0.021059776798294842,-0.6187183681480839,0.4974813768305763,0.9471370949212671,-0.8699290526944349,0.12120661673862504,-0.6016270259993514,0.03897176919389387,0.41743537631629357,-0.5806070049704259,-0.3701056586889937,-0.1919423119474443,0.9400456372243493,0.2475399263104736,0.10369706581020326,-1.1572094587801416,-0.6125156562584974
2022-12-05 05:00:00,-0.5304140657924059,0.06958977413591878,-0.5906111878740972,-0.7350723084061366,-2.8407553330963755,-1.9655109817810434,-1.2665129569881062,-1.2484544225875254,-1.7485934368276728,-1.9410624776550827,-2.0147613418174855,-0.5852378384684356,-1.4545658638514292,-0.1036739785807403,-2.0187010742488214,-0.752697376091894,-0.4562238424066724,-2.5292940155658483,-0.04194279830366959,-1.473593060303167,-1.268932678097919,-1.180549150317169,-0.6015013078790326,-1.8294421885637913,-0.20566841252862514,-1.2944950328727056,-0.8834207844297919,-0.06081471880577213,-2.8740156528884704,-1.9212471602194408
2022-12-06 05:00:00,-1.5953756343273326,-0.13720225383733053,-1.438645281964125,-0.39573716695927574,-2.713389948203233,-0.8688531991063404,-0.69333141768378,-1.7186199547118524,-1.8253816879366935,-2.0948872437843713,-2.7632755371563884,-1.4185023946106816,-1.423470486116385,-1.4558099482313458,0.039620953808486306,-0.15708222013487094,-3.029665505570498,-1.4535487641834148,-0.6792536745432595,-1.5167224000683686,-1.360795744307227,-1.0923665808129848,-1.3122485292199777,-0.27646830520127036,-1.310572423003113,-0.30538729480748045,-0.6240129278390348,0.3779910001744178,-0.37458103571488416,-1.9490211489180111
2022-12-07 05:00:00,-0.8836787683833056,0.645443706979064,-0.09700962344066076,-0.5645011634006051,-0.5155813971366756,-0.44700410815429215,-0.28227554856051434,-0.3372977414005403,0.1928648401096199,-0.0874147036720401,-0.7291319454403248,-1.1980818993973519,-0.5436907158842421,0.5114398200248614,-0.12152319400131012,0.3739599009661158,-0.16601643670803465,-0.16746405336162232,0.6798553184942931,-0.20143693753822298,-0.2408404443062512,0.34819412717427867,0.16750585143524574,-0.09283726497036196,0.7264764373308306,-1.026126329748871,-0.32436839466047557,0.31983328402002165,-1.2735317195295797,-0.1841770516772755
2022-12-08 05:00:00,0.6786748794102735,0.19502260456994658,0.09936136729822287,0.7455783442877982,-0.595413053796513,-0.04100414252589656,0.620826956374612,-1.0751455383514514,0.396598990164613,0.22854337374831368,-0.7203384076800294,-0.7659082850142626,-0.3618386533820013,-0.03595622378934949,0.638766638015121,-0.08426687618332072,0.41319488737662663,-0.10377656943215091,0.43320003503993776,0.8512750388771593,0.7468398687392512,0.1968647565956548,1.9095778712350386,0.5749853069688861,2.0170599954247157,0.11374088379964511,-2.4787211302521617,0.43113348204457685,0.12776731535521052,0.4693197772721335
2022-12-09 05:00:00,-0.25490679275310696,-1.2527797246139667,-0.8526886499295835,0.79338119779091,-0.14230526914179076,0.14366110568469612,0.6145490081291851,-1.2437117921265148,-2.26528766804507,0.4768339993008793,-1.3405464892931596,-0.5763445853123521,0.10501342139712831,-0.8208353484356594,-0.44610683532364603,-1.4472641141330322,0.10926493634818223,-0.9673277973514761,-1.27613121901829,0.4411112043561294,-0.5599178269451022,1.3198101948528262,-0.40890244564349665,-0.12933082531874868,-0.048706519542654966,-2.9110020201056757,-1.1621774332342318,-0.669429524290858,-0.1469358663547889,-0.6086563704518222
2022-12-12 05:00:00,0.931485367861861,0.8863348510200385,0.8547954952652321,0.6647534523089388,0.6341281761799922,1.0415923796523021,2.087118215031865,0.8574792830788722,0.7068061868415573,0.7299683075114711,1.1128614073318852,0.19091737065653586,0.5805154051162037,1.0525526274122303,0.9772687306557888,0.7466798033922314,-0.5271547655005373,1.9641083295163453,0.09209465137737399,0.9781215740237851,1.7839113893230465,-0.7536886467593189,0.8878121421419436,0.6266087571940699,0.5858928675463791,2.1173529933657966,0.3839706437117593,0.5659295887180076,0.42687994920024536,1.6195698304553139
2022-12-13 05:00:00,0.359454258923624,-0.263768601416356,0.37171293636177516,0.8002525694017105,0.009386823967967962,0.9133908186520151,0.3150274771027798,0.7825011886453718,1.5164294502870779,0.017407199687839908,1.545512535930986,1.2110772893930493,0.8041548764331439,0.6616971291129125,-0.14097535340078776,-1.174105668085701,1.837066684949438,-0.07553696764930504,1.1484589340470777,0.9231149299923705,1.0671971707762784,0.6592302467305703,0.863568527664067,-0.3634265202289282,1.1673070644636905,1.8592378166813455,-0.9587047144657693,-0.5845002823458529,-0.35470422929648004,0.7053372050615291
2022-12-14 05:00:00,-0.9907169135735887,-0.017444929993881003,-1.202534677652744,0.12363285073119415,-0.9188537201491583,-0.7923621099941133,-2.381247641688613,-0.2533085367337332,-0.49447452319080276,-0.32003983025522104,-0.010408137758310678,-0.3890602493044116,-1.3827639155966618,0.2331561024713688,-0.41715128489347814,0.5685932727699753,0.4006814757795562,-0.11592507006357089,0.7970862267128509,-1.414235992742666,0.03077538428184512,-0.42381231074392123,-0.8045118054576098,0.5480139874923811,1.7554380062558856,-0.584942758139195,0.8674472949782255,0.04177385432247284,-0.6196099717838358,-0.535944545481531
2022-12-15 05:00:00,-2.937886186663616,-0.7733773418665045,-1.1046385902061,-1.0823588072557049,-1.0094351896222729,-1.7211438246711486,-1.339210741886479,-0.1492366043202563,-0.5343746111976078,-2.1471230609049616,0.3193912237979852,-2.461788833678746,-1.7822390212212635,-1.2330922439781895,-1.7919140736904544,-0.5150170432098896,-2.0065743912359983,-0.06666238121349975,-1.1772294345624668,-1.7683159361999843,-2.1263005088306097,-4.124066192160379,-1.4229535167843037,-0.838323271579633,-1.0329803577805832,-0.3053047533947754,-1.1328033542675622,-0.8437197589441607,-1.1209691747679913,-0.6877394405623196
2022-12-16 05:00:00,-0.9321801832920689,-1.143365707712188,-0.5508019766900947,-0.2104882208668078,-0.16415756874479168,-0.40034211572362516,-0.22889183841785884,-1.0148066561113605,-0.9608900143812033,-0.2507056291342528,-0.3855715110105809,-0.4286286106672417,-0.6433176359339327,-1.0098682554699943,-0.5016313994994581,-0.07980835185284688,1.0656355879317094,-0.5404554653064091,-0.28491597964400356,-0.6538548959457922,-1.1674890946462044,-0.0239965875774062,-0.8192265401922897,-0.2604230176734307,-2.746046654020863,-0.7022641977657981,1.0617091597790598,-0.29987385485624896,-0.284898235759454,-0.5121467461656941
2022-12-19 05:00:00,-1.0135875223016475,0.37882129808798265,-0.41993650047612835,-0.18631046450750613,0.6674999016910192,-0.5903246929555155,-0.9462381875422107,0.0035215013497468775,0.46303473294405334,-2.64743446701886,-0.10579447685662277,-1.1512982754445609,-0.35670990049081186,-0.15229903675045622,0.3310920412993325,-0.3353083776018144,-1.8629388808056075,0.5596290102075475,0.12200151264850637,-0.910358992259334,-1.166139186437159,-0.4444039832285233,-0.7105485888881188,0.3977560772423762,-0.02357005411472273,0.43213968941983666,-0.409588178132927,0.02207986604136208,0.8020539532258246,0.2707585827166299
2022-12-20 05:00:00,-0.07952303982098688,-0.4290473238413027,0.1714482112659993,-0.4348539220469188,0.22106388584855247,-0.21651006554198152,0.7788197622941911,1.0696234194937178,1.1183284117563053,0.7698155217471578,0.43777740236504437,0.2634445180156208,-0.08586472578626649,0.04888909451457985,0.2555097637670069,0.18223683101271146,0.844241657031239,0.8263398883899359,0.13984628180145484,-0.3107541382201761,0.3152280237352526,-0.08752956601735544,-0.42857240828728105,0.17218184190329747,-0.02363407619297784,1.8140235034741803,-0.6871334974703444,-0.2529568492992281,-1.1710452971508147,0.9414222095707134
2022-12-21 05:00:00,1.3695476430827564,0.6380142775178954,1.147603305959511,0.9928896929173503,0.9025237650568074,1.178711829151595,1.2000779615140509,1.7100508583225629,0.7988201101897457,-0.0675228713194926,1.56896362921831,0.24947636149976926,0.8773930700579471,1.005940330238342,0.6897281438595627,1.0199818570669759,0.8444228957518882,0.6382331172020996,0.8185270251504413,1.0687951441251033,0.6502434556867422,1.4275351255496231,0.7162394498301353,0.2260770766865119,0.4627840982838483,1.4082950793608147,0.5399993461557231,0.6408108946479215,0.14739365995222206,0.8333721003546135
2022-12-22 05:00:00,-1.4967516500505638,0.3950569335499577,-1.7844234396739207,-0.584881436051205,-0.5774267506772881,-1.0840067939453653,-0.47792689866573984,-1.5837177352630225,-1.0618295312280093,-0.16100107130224386,-1.6483673780533143,-1.1595216500420584,-0.8263636467425424,-0.39242393302839856,-0.8549339304482799,-0.4076715287366946,-1.0266816289378478,-1.3111785590531868,0.05383888637531706,-0.37863637144940016,-1.704046182422341,-0.10206112022463656,-2.4191310926391156,-0.4967700290781439,0.002190622682865603,-1.7534422036072357,-1.0265033766145708,-0.006814335800146807,-0.6407875532258109,-1.4183837150344496
2022-12-23 05:00:00,-0.2164393756761009,-0.11679227181007869,0.2670092712729784,-0.12225416172014035,0.1237358402437451,0.2716886260099516,0.5636284046833847,2.2805619464691094,2.1012958122367773,0.823323690760904,1.9173673109835256,0.7931864314347448,-0.07743922505657994,0.18429126421950348,0.2488006148225801,0.27059261558031006,0.23005032813412088,1.4876520184786246,0.34540018977316356,-0.2230554135780571,0.10121459707836446,-0.4933708079426725,-0.37311275438555536,0.13529339944584887,0.2696895758043188,1.4633717052645259,0.21604983827368038,0.3782764152345066,0.3663997348459402,1.7399619492746135
2022-12-27 05:00:00,-0.8893960426334931,-0.09193673699908249,-0.628388651773107,-0.011859294071946259,0.08548598628790596,0.09602615596057396,-0.26146086817431047,0.652363328179538,0.8546434984413824,-1.0214405192530869,0.6416282693766358,-1.1758428305308304,-0.660712012723976,-0.07787753038006395,0.16430198079245464,-0.4489916458985212,-0.5085971079045365,0.6941574110797619,0.130384074373568,-0.7451661989041934,-0.5218202826493153,-1.7447813000542818,-2.451096566284224,0.02867962971916871,-0.8682211248971986,0.45633266080011875,0.4598993200361262,0.08621102265919933,0.03906020945473067,0.9039920735079071
2022-12-28 05:00:00,-1.9247380866557398,-0.3628530960919323,-0.37522649794179563,-0.6241882923954162,0.4246364914011432,0.21926462399753413,-0.6962767463521731,-1.4512035049278107,-1.0445780969157974,-1.3991174405255506,-2.054800158890792,-0.9110736669716273,-0.25187370765147593,-0.4560212015807794,0.2977648536054078,-0.01772351547850649,-0.5487875538659294,-1.0246873261648992,-0.6429262194115373,-0.45235529642773364,-0.7057701983316665,-1.238035254105113,-0.2881394204113307,-0.3321157754040973,-0.3989368463647256,-0.8116696046076671,-1.0660464621943477,-0.26084667803376543,0.06600206435494185,-1.158993737835001
2022-12-29 05:00:00,1.63456727447847,0.09144791493716461,1.018414351164049,0.7270075009647531,0.6634882025602997,0.5975814428307944,0.7643039087003635,0.5051408193588631,0.5110146475463023,1.8924899946395164,0.551291286495402,1.384501120330038,0.36652950698555914,0.4206835274042404,0.31627833958832124,0.16958934188524857,1.545504150682217,0.6808339215624364,-0.1795034181893533,0.4657302022521025,1.7052848243234795,2.182896588941727,1.1637801548466054,0.46262734417169193,0.7115607578465196,0.2794831052368246,0.18099849302712284,0.14829604293908555,0.24103717950358491,0.4785706798027612
2022-12-30 05:00:00,0.10083957220739835,-0.4433103686774542,-0.06460978937256197,0.00042473602757165237,-0.0654472611978668,0.0197253578269416,-0.15427731929698826,0.7427311697937604,0.44137536008892425,-0.1916178904707666,0.3965089653777239,-0.2111950246697352,-0.07416760841241361,-0.5293676962256851,0.3752494753825714,-0.21289401155509485,-0.06872233452135693,0.054596932517364034,0.05403186660385056,-0.19875168357354894,-0.36185910802095517,0.5061971008034896,-0.07211471799566282,0.1242865661650535,-0.08790745687949734,0.49277550629033623,0.2726957252721805,0.05509297982784482,-0.09619089935091699,0.6474518318678948
2023-01-03 05:00:00,-2.3437069880125287,0.2758165163079332,-0.39087587562694626,-0.43130499111901227,0.6930013377125804,0.6007323895757016,1.5441069668431155,-2.26905972933826,-2.1734811507322336,1.2786099697320055,-2.2747268763084785,0.4474750325837989,0.41010212601864693,0.7552133799638485,0.44312968585787943,-0.17085765806745784,1.4020881641796696,-2.430483379694268,0.08982175365671692,0.40969802860101695,-0.1084075838074765,-0.059719745081504544,-0.7537047487070687,0.8621314350784035,0.05342288511815731,-1.7855178944742136,-0.529369806014536,-0.9296130341007445,0.6272376323437933,-2.4093882690534465
2023-01-04 05:00:00,0.5703668385663409,0.49815297855310137,0.25696931511386656,0.3375348656712525,1.1193036695642127,1.3374896399496727,1.764482270386103,0.1080550417090628,-0.7548801904008902,1.7917759442230445,-0.038089611866736296,-0.6974479238674696,0.18069729867474993,0.9549096294656857,0.5596406739518404,-0.30556938145257295,0.7742239020101195,-0.18800020091498987,0.5356703143809884,0.5558982981630042,-2.9151692210090068,2.0800091999316743,0.8541007043605761,0.3060318558235873,-1.4410299747498627,0.18391899931235234,0.43777486378724256,-1.1754702608844334,1.090821999022084,0.1638820710381282
2023-01-05 05:00:00,-0.6897807756830239,-0.12903411269484102,-1.1424815397068568,-0.4038788616719681,-0.15470964955617242,-0.31280924160805074,0.6549364009027584,1.6077520509573533,1.2265510779030009,-0.040662867526461824,0.01233955041319852,-1.214684410029055,-0.7241331113441233,-0.7406385419138656,-0.08990896313895155,-0.6058125688262295,-0.23759183613408005,2.2297689592559307,0.8944199650275355,-0.5302889920299675,-1.9752829850231015,-0.02829365628495731,-1.1575484065743618,-0.10648549182255299,-0.5929630843063808,0.8867293165139541,2.245507818418519,-1.2453491715016245,-0.3431325413608346,1.4699427216750607
2023-01-06 05:00:00,2.1285973081431053,1.2100918701986403,0.7330095949850234,1.9345893257768316,0.5835327820986059,0.5908651150298171,1.5156640027243915,0.6721247630122739,0.5083230745563472,1.157248550015906,1.40305373047375,0.6105682082856405,0.6557428669684265,0.6991381623936895,1.2207551363569549,0.4620661553685584,0.903957888359212,0.4311916719538769,0.6739760749953138,1.0138683967073232,0.7079201204378137,0.7703879889197206,1.2018025887336299,0.5616868203656941,1.6786252594414275,1.630329651106002,1.9678663621760737,0.033975427119311716,0.45376492247674427,0.7827476417899477
2023-01-09 05:00:00,0.1981131854834829,-2.0651670013620946,1.4588884766701204,-0.7640646052285887,-0.96640946017873,0.20171482246500738,-0.5767833101345708,-0.39389587114308866,-0.5574796022759348,0.48123687690973765,0.1283382922017924,0.32752467588489403,0.7451251867139055,-2.491937173101425,-0.3577676785916034,-1.7909657922337145,-0.27337439809494446,-0.48880734874428866,-2.6552654526870403,-0.0014238251552605632,0.577789479798356,-0.12452312360758773,1.5091697910816335,0.4381217915382204,-3.330147749922048,0.9876867265539321,0.06097286515652945,0.03574936365504432,-0.5777847196487887,-1.3118991956360668
2023-01-10 05:00:00,0.2201284328125987,-0.898087324993921,0.3177852155747645,-0.19843416788928306,0.3884639430058815,0.6830732780867338,0.5386380770664275,0.3326195259909554,0.3273298386727795,0.4429913342955262,-0.059391604378167866,0.15815620072394174,0.64343753609164,-0.27433504238195494,0.5345141521146707,0.329231876171736,1.0229350675213087,0.2818176538414773,0.23444654583982583,0.7651612023509218,0.44293090666785684,1.659318561716239,0.4708712829117481,0.0032520443377906058,-1.0291694774068236,0.2727137792875561,0.34456180085014027,-0.33251388527039466,-0.0817162759805872,0.9737077654741797
2023-01-11 05:00:00,1.2106573920767292,-1.102655898776916,0.40053867191404785,0.11091177499239116,0.439464636892164,0.5260872964905448,0.10511422142691565,0.07638487486132155,-0.3447819898639269,0.42808449540425625,-0.3375683666158303,1.7316100246864894,1.0739784534871923,-0.20043076051992068,0.43126580224346905,0.9483516194037825,-0.12785780201682945,0.43236460264313964,0.13185897989896053,0.26975148395547033,1.8680019909205487,-0.10880870521940095,0.08736833594801852,0.8640991041458255,-0.20793025774380572,0.3051073862031538,-0.4011711055244635,0.6896458708661457,0.4544753737925165,0.7518715436458954
2023-01-12 05:00:00,-0.08375309842495463,-1.5732818398174213,0.7050607683322508,0.1448308876853265,0.132817461033641,0.36277645728757185,1.201826997040198,0.8702372520023824,0.7283842648042651,1.9115060018495662,1.5995575334666035,-0.3047859913065317,0.7932807799271187,-0.5206775202088156,-0.14329794651646555,-0.23007574815281603,1.0861718423167592,1.3870383681705116,0.3935076600239144,0.6368269548444914,0.6975128341774627,0.3219195969439478,0.9020916023633085,0.044469813344199215,0.38773979842841455,1.4028843586553217,0.4978371146359043,0.23065545499752801,0.07468563226934061,1.0858632040510925
2023-01-13 05:00:00,0.5587382376033903,0.5652170302128295,0.04316902048150786,-0.25573349867006656,1.3153955535577828,0.8587697409777655,0.37749137908879465,0.5869728627180641,0.17525076319476054,-0.227753930683479,-0.06948058747338465,0.4878801653768121,0.5648266461194207,-0.35674580054057287,1.6285577121226777,0.2646033010385489,-0.014132613595177743,0.34160682175789053,0.26084523730613984,0.6469629125774318,0.14932538540688106,0.2942340249079914,0.6428850617797335,0.14487268532293845,0.220771027532365,0.22882396195789836,-0.1457599743588135,-0.5097921693786049,1.7343240439827152,-0.07561219638404935
2023-01-17 05:00:00,0.477422744309243,-0.38669431474322824,0.20681190019783643,-0.06678979974174651,-1.2826097041367317,0.3633939109989156,0.005335138436714016,-0.544118395387454,1.123673877657989,0.27101596781358206,0.2669430082586281,-0.556155457432599,-3.910516727413365,-0.6270043222522306,-1.1392180866463013,-0.5686246696018695,-0.5929492132753897,-0.1005815039012837,-1.0977544009472087,3.188490092465881,0.25567420721651324,-0.9703150800035312,1.380788788313019,-0.283217222131653,-2.4557778336675096,0.14607923852311763,-1.3419250719831755,-0.37153929313647405,-0.16826176185426078,-0.1658435440452142
