Date,GOOGL,META,NFLX,DIS,CMCSA,TMUS,XOM,CVX,COP,SLB,EOG,MPC,JPM,BAC,MS,GS,C,WFC,AAPL,MSFT,NVDA,AVGO,AMD,ORCL,UNH,JNJ,LLY,ABBV,PFE,MRK
2018-12-26,0.4020458858229361,-0.8243766685112119,0.41848880762283186,0.014696360133252998,-0.4686886941681038,0.26048932480312953,-3.0363936127887623,-0.15887384628194193,0.6945795690804231,-2.3574878985489582,-0.7691939669044581,0.25871923036421507,0.21656311690531352,0.03768531300262243,-0.2972627176219352,-1.5351411469149572,-0.9592533318380579,-1.2223273745209287,0.13788122717753246,0.7147038767521022,-0.08174487072686853,0.6202893370090429,0.5724445370263742,-0.2092922976562899,0.8349633512482862,0.13592621270732874,1.2725641168539272,0.7564416312699956,1.2847665534647692,1.1487524992001348
2018-12-27,0.43140406971517353,-0.8095009384755515,0.43355724087187925,0.07434485879491994,-0.3783142012754289,0.2254819336966502,-2.936636704077298,0.010493857809076862,0.7514183780207245,-2.392482673621948,-0.7874919084705192,0.3097624927557618,0.26806762553605157,0.07788371387675357,-0.25505989841497345,-1.441467095123154,-0.9230498679807507,-1.2372003007914911,0.1124443817165934,0.7347111265447749,-0.10877683208290324,0.6698267378587861,0.5300362174876165,-0.13998708271254842,0.8777704795429296,0.19483670505254086,1.3564415100562848,0.8011499953200536,1.3983510322089625,1.2757457808106099
2018-12-28,0.39522423118031635,-0.8674640668442203,0.43758293288989386,0.1413134784207672,-0.41107557731637573,0.282751060802916,-3.1935717029027684,-0.04796079955412793,0.7078759490223344,-2.35873311764327,-0.9046721440399265,0.2511774247360357,0.25809858559305826,0.08095727590588525,-0.28902635607885185,-1.5313347472059513,-0.9164922696744545,-1.1753593556919706,0.11444551929853006,0.709197262749224,-0.07411351992818914,0.7193733425331608,0.5642465476775217,-0.16727435177197206,0.8821557911377148,0.1830797538019217,1.4166483287730172,0.8626162397008325,1.4171113776982216,1.2748332994397131
2018-12-31,0.3851811939845988,-0.9613209119960108,0.5268933422282694,0.34016814645786647,-0.44137950219828825,0.3183930188347823,-3.186861991167287,-0.035715996158749576,0.7606966842909314,-2.4239610486767935,-0.9335333542389747,0.30367068340971487,0.29549271376873815,0.11917830706968306,-0.25622866540346206,-1.380290399147637,-0.8914237776862302,-1.1015992980586728,0.15202400187051246,0.7472328240407847,-0.07619201824220799,0.7317649277469286,0.6288247340461435,-0.10736472784126502,0.9286361694736167,0.331593628610655,1.4856461283253677,0.9162934179599506,1.53370564869567,1.369020866953244
2019-01-02,0.4417190402809272,-0.7590322377657768,0.5268933422282694,0.2830697584643626,-0.3534989293374576,0.4748550246220427,-2.689113657070005,0.12891030490664168,0.8396196621845591,-2.284612739592474,-0.6224571746456983,0.3461144679616203,0.37447854356740345,0.1675372771698691,-0.1695003489214882,-1.1981338416136742,-0.7337779699873864,-0.8927819741671631,0.15648057242563038,0.7327795161702597,-0.03886499321551195,0.717934052822795,0.66514533978091,-0.09471122112127468,0.8372627832762413,0.22333088154600722,1.4476281775059727,0.7662433699372577,1.4663405760749932,1.294865755853013
2019-01-03,0.2702143298937777,-0.9322474888803495,0.553425452379626,0.05795891427514162,-0.27998577548071746,0.4523450464078881,-3.043064681856917,-0.05496504869603715,0.7475474225730276,-2.2358597083687584,-0.6801103300714328,0.2873837036907517,0.3086078328243438,0.1069898226171457,-0.2527271643888318,-1.2896433522072186,-0.8373080843158139,-0.9821482419679678,-0.25344291049218876,0.6107817147841124,-0.15419530114601912,0.2930693682311192,0.48340434342656047,-0.17456617344853623,0.7267417546465712,0.05205505326642834,1.2828880082592387,0.6121972653035388,1.2587042827713826,1.1524664333328913
2019-01-04,0.5756600831377456,-0.6615057480597157,0.7408053066983122,0.3368197814206769,0.03208855790907431,0.6801451934743492,-2.2148246560458205,0.1400714379152069,0.8676582158932711,-2.0587131423415657,-0.33062926080597765,0.4785900633978938,0.47520827427403317,0.2594939947642841,-0.06752776146746937,-1.090222340848489,-0.5670360522129712,-0.6523737242249021,-0.09012470664625694,0.7587481299351215,-0.03927263988470027,0.33767501685971063,0.6815945174671436,0.17004945967976284,0.7732196783779375,0.23002626749252517,1.43762427073098,0.7579910066195293,1.4239200412833661,1.3564166766531232
2019-01-07,0.5634699979215663,-0.657246101904494,0.85793059772898,0.4160293690814267,-0.068138362550108,0.7655466251341974,-2.0961778454332394,0.2628314561092915,0.8464550797149987,-1.9344805933781184,-0.2796917199913699,0.5179405600340251,0.47840637594866264,0.2565621339542171,-0.02180935768701266,-1.0559569543208513,-0.5179543717477496,-0.7256166824161898,-0.09883103690683222,0.7628969147193491,0.05619656147079174,0.4296254003100373,0.8269026970110147,0.2984156553655255,0.7808862971318058,0.1612110601793739,1.465765894234972,0.824613668891976,1.462955018807884,1.280300402806484
2019-01-08,0.6168689037972173,-0.46952631074406764,0.8892564616971954,0.48714964676915395,0.008446027552489827,0.7054398792853495,-1.930448392669146,0.22123704603268854,0.9105339863705767,-1.8780932465765419,-0.19323291640893908,0.5569076970297768,0.46972130979667265,0.24922360666346038,-0.05075051790273391,-1.0788961902315364,-0.5332470522505953,-0.7493445655526781,-0.025054429800036276,0.7864110594964686,0.00954085345356488,0.3928740357891481,0.842848418399979,0.37209453968531936,0.8339781266212322,0.40672880674126766,1.5135295237218431,0.8459312383620258,1.4967316281776688,1.3311396515179843
2019-01-09,0.5959042844607458,-0.3998324693998817,0.8873009259674719,0.5895518703884625,0.09744492088509527,0.7009298992365798,-1.8101033091113592,0.34799223477613933,1.0674618543446113,-1.8146499054392005,0.11342253183508601,0.6418189937932153,0.46193557420906517,0.2857737186121144,-0.018480995378958122,-1.0401265887708326,-0.4401014759044401,-0.6877525898739899,0.04073492073363605,0.8326246472100886,0.045583486969050444,0.585975467559134,0.7927763710150706,0.3550183555172464,0.8397236521044424,0.32164359099274065,1.552408166764749,0.6924838359329977,1.4815526047397165,1.278478824335971
2019-01-10,0.5799633256790317,-0.4010558563958989,0.916747805073471,0.6001361191579543,0.03470934068310883,0.7225443504068381,-1.927275215123115,0.3630907791519095,1.1742764418267506,-1.769556170601643,0.10767998859455448,0.6049316950270609,0.4614766504425915,0.2814059869363448,-0.02735982205963242,-1.0566628989705649,-0.43408077379312193,-0.6995705873676908,0.05320018196602884,0.8116432829516007,0.07966356745916378,0.6455831268942337,0.751522869511416,0.36185253049109284,0.8598539877204379,0.38614233452063274,1.4955569692288455,0.7128589282582491,1.3055534048873445,1.1931891956466039
2019-01-11,0.49813869470967403,-0.41738262304618484,0.9956101423760142,0.5879217416791186,-0.015254158780724638,0.8153352026643194,-2.0322897681903767,0.28651748537506017,1.0631109865832775,-1.7597167982587931,-0.0790806194828219,0.6820671228176162,0.4394209864161887,0.32485197268320887,-0.018480995378958122,-1.0239837983362254,-0.40905721763758945,-0.6712268183628454,0.014655088379227924,0.7864110594964686,0.12497826929826149,0.6647336292682466,0.800013940435083,0.4417286050842227,0.9053021754337727,0.3894357081949921,1.5063482304425129,0.7185909210638288,1.4034720843032762,1.2318399639578799
2019-01-14,0.4233378133871014,-0.3527479029767009,0.9676022783735873,0.5691622273605318,0.021587523326899078,0.7180484187296252,-2.0610180080761324,0.2169816434071774,1.0061844363082628,-1.8058168489386448,0.05746851014433268,0.6826840925496039,0.48662078752079585,0.3734869755766322,0.06285216405863726,-0.9615633994893591,-0.18966008899619693,-0.542218810016461,-0.04453893623268106,0.7625777038751913,0.14489112240308685,0.6701917839869055,0.7963986470872146,0.4231033830544246,0.9115912270902572,0.2676023627921316,1.4385356235500935,0.5859896831088102,1.315919043616415,1.0899886881948235
2019-01-15,0.6232792469195868,-0.21055566303048628,1.0951049488086428,0.515116443568259,0.03733269523496543,0.6483764974995612,-2.0482450674704613,0.2509662783891127,1.0369196883928427,-1.7619013767376157,0.06406855014090754,0.6486585269743922,0.5202346982550224,0.39898207841090183,0.10622880560300517,-0.9204136748370058,0.040954852280376,-0.7185126853165189,0.034612298997677746,0.855643441946262,0.13786539621022836,0.7712318719740245,0.8099189881329509,0.48920360735502233,1.051095059779561,0.3572480044390072,1.54706255265337,0.6259584173131522,1.3778294384765528,1.195035840816639
2019-01-16,0.6401154859349801,-0.2664634909180215,1.076513963054839,0.4450406742387617,0.05566712429133114,0.6072888837781676,-2.057824958850173,0.18970638796475348,1.0098545480942833,-1.813545290788909,0.08883847795409154,0.6492794777718897,0.5571984850124,0.6580230126467242,0.2768199523349078,-0.35518588161483655,0.11517733479203937,-0.42158652671069685,0.08205232085675558,0.8670913199127837,0.12510254088241293,0.6852545714965412,0.7505954604750725,0.4350087138360229,1.1218920260467833,0.24757653958684528,1.5341218967276533,0.6286470792535597,1.2708785930278412,1.2051756390858275
