Date,Open,High,Low,Close,Volume
2013-01-02 00:00:00-05:00,20.443969182924974,20.724987921510643,19.963899040598832,20.561059951782227,13767900
2013-01-03 00:00:00-05:00,20.490810665292805,20.490810665292805,19.999031119992935,20.391284942626953,16739300
2013-01-04 00:00:00-05:00,20.26834354533764,20.426415821599683,20.05172697415856,20.133689880371094,21372100
2013-01-07 00:00:00-05:00,19.993178739921877,20.754265590492512,19.993178739921877,20.174667358398438,17897100
2013-01-08 00:00:00-05:00,20.075155215129474,20.28006257895103,19.530684524606176,19.735591888427734,17863300
2013-01-09 00:00:00-05:00,19.677037348753,19.87609107025139,19.677037348753,19.846818923950195,18800400
2013-01-10 00:00:00-05:00,19.706313139274297,19.905366897583008,19.513115151301676,19.905366897583008,15658100
2013-01-11 00:00:00-05:00,19.899440094502932,20.08309158985855,19.757257927145535,20.053468704223633,11191500
2013-01-14 00:00:00-05:00,20.14825148768332,20.290433622757217,20.023843531936397,20.195646286010742,11584900
2013-01-15 00:00:00-05:00,19.970523295511963,20.56887012843722,19.970523295511963,20.497777938842773,13040200
2013-01-16 00:00:00-05:00,20.420771818478386,21.054662704467773,20.40892311613451,21.054662704467773,16512700
2013-01-17 00:00:00-05:00,21.179071215436768,21.741872161255337,21.179071215436768,21.575992584228516,14424800
2013-01-18 00:00:00-05:00,21.581921708830464,22.109176635742188,21.350877618153135,22.109176635742188,17842200
2013-01-22 00:00:00-05:00,21.90774947837321,22.06770357412642,21.28570727927224,21.575992584228516,15809700
2013-01-23 00:00:00-05:00,21.86627889890665,22.417231110586698,21.6233861584817,22.39353370666504,10981600
2013-01-24 00:00:00-05:00,22.38761025209655,22.820077699565722,22.055853380380604,22.192110061645508,11327100
2013-01-25 00:00:00-05:00,22.227654757810914,22.417229455368943,21.706323209572012,22.275047302246094,8934600
2013-01-28 00:00:00-05:00,22.304668913615867,22.435000098315612,21.747791293859446,21.854427337646484,7140100
2013-01-29 00:00:00-05:00,21.747796190907838,22.19211238676631,21.475282799826143,22.10325050354004,8838500
2013-01-30 00:00:00-05:00,21.80703999958752,22.233582016610143,21.80703999958752,21.878129959106445,10841800
2013-01-31 00:00:00-05:00,21.824803134418808,21.878121147561117,21.487123137820234,21.735939025878906,10720700
2013-02-01 00:00:00-05:00,21.824808363385028,22.038080467051742,21.63523366232766,22.02623176574707,9527500
2013-02-04 00:00:00-05:00,21.706320845758192,22.0973188993806,21.65300282663203,22.08547019958496,6348000
2013-02-05 00:00:00-05:00,22.168403733986107,22.352055148670264,22.026223888992085,22.03807258605957,7284400
2013-02-06 00:00:00-05:00,21.895896913956296,22.085471602915423,21.836655671122276,22.002532958984375,5738900
2013-02-07 00:00:00-05:00,22.25727829652083,22.25727829652083,21.208691842077965,21.575992584228516,9872500
2013-02-08 00:00:00-05:00,21.546366886209682,21.575987505879063,21.226461029908588,21.475276947021484,13858700
2013-02-11 00:00:00-05:00,21.404189416882982,21.433810039886176,21.179068614223105,21.238309860229492,6032100
2013-02-12 00:00:00-05:00,21.19091514377036,21.267930563613096,20.853235104340186,20.983566284179688,7473800
2013-02-13 00:00:00-05:00,20.983566680306165,21.07243080179523,20.82361487747942,20.894704818725586,4859800
2013-02-14 00:00:00-05:00,20.764365787227586,21.759633736404563,20.740668393221497,21.664846420288086,7570100
2013-02-15 00:00:00-05:00,21.87813150909909,22.399463188960315,21.87813150909909,22.263206481933594,13296300
2013-02-19 00:00:00-05:00,22.239502069605482,22.707515563675315,21.984760661942587,22.624574661254883,8292700
2013-02-20 00:00:00-05:00,22.60680577599736,23.18145539042609,22.280974382420514,22.873395919799805,8096400
2013-02-21 00:00:00-05:00,22.802310990854277,23.12221697397549,22.624582682564437,22.974111557006836,7260900
2013-02-22 00:00:00-05:00,22.980030821910304,23.01557466602431,22.594955938011374,22.784530639648438,4490400
2013-02-25 00:00:00-05:00,22.83192837324446,22.873397703301784,22.1387939453125,22.1387939453125,4665600
2013-02-26 00:00:00-05:00,22.275045782109643,22.275045782109643,21.895896412868225,21.972911834716797,4463000
2013-02-27 00:00:00-05:00,21.90181996353595,21.907743183198576,21.564139945058713,21.7596378326416,12238400
2013-02-28 00:00:00-05:00,21.71817520921031,22.00253729873621,21.62338784603501,21.872203826904297,10321000
2013-03-01 00:00:00-05:00,21.80111094554834,22.55348652855432,21.653005569206424,22.399457931518555,8929400
2013-03-04 00:00:00-05:00,22.233576737475993,22.660120913129152,22.233576737475993,22.654197692871094,5420800
2013-03-05 00:00:00-05:00,22.77860693009258,22.849696876703675,22.09139808642888,22.221729278564453,6650400
2013-03-06 00:00:00-05:00,22.25134661221984,22.429072564380817,22.138785109921685,22.357982635498047,5489500
2013-03-07 00:00:00-05:00,22.30466625358095,22.51793605581213,22.180256044060776,22.20987892150879,4442500
2013-03-08 00:00:00-05:00,22.2987453651415,22.304670845814385,22.014383310378665,22.12101936340332,4114500
2013-03-11 00:00:00-04:00,22.06769527210428,22.600875390695546,21.966984727430432,22.316511154174805,4614400
2013-03-12 00:00:00-04:00,22.334288624510695,22.689740582709586,21.9492137865382,22.02030372619629,6523900
2013-03-13 00:00:00-04:00,22.03807790604214,22.26912190486226,21.94329056652854,22.02030372619629,3710600
2013-03-14 00:00:00-04:00,22.1743387833034,22.26912614084725,21.836658680809148,22.251354217529297,9859700
2013-03-15 00:00:00-04:00,22.180269215475768,22.831934487873117,22.085481827115558,22.808237075805664,12208300
2013-03-18 00:00:00-04:00,22.54164287432223,22.80230984138879,22.50609902238348,22.606809616088867,5178700
2013-03-19 00:00:00-04:00,22.660125470323525,22.748989611425642,22.417232712541253,22.725292205810547,5108400
