Date,Open,High,Low,Close,Volume
2010-03-01,22.864254657943253,22.89739075327239,22.718452804748626,22.744962692260742,5714700
2010-03-02,22.758217250701318,23.036563480499858,22.751591042996484,22.897390365600586,6316400
2010-03-03,22.943781792357584,23.016682718954897,22.68531670941949,22.744962692260742,5317600
2010-03-04,22.791357221813385,22.9040229969335,22.738339966791646,22.89076805114746,5815300
2010-03-05,22.963666900517417,23.255268096923828,22.95041195593683,23.255268096923828,5995400
2010-03-08,23.268515260850343,23.268515260850343,23.069696214868078,23.14922332763672,5672000
2010-03-09,23.195621062829453,23.308284294493177,23.043192999219794,23.23538589477539,4805800
2010-03-10,23.354681548363338,23.500480898931258,23.248644507894642,23.42095375061035,5063800
2010-03-11,23.414325954568934,23.745691999588324,23.34805122869168,23.739063262939453,6661300
2010-03-12,23.851728870289485,23.8583550787709,23.51373409092509,23.81196403503418,7245200
2010-03-15,23.798710404017953,23.884866287767153,23.699299574451764,23.86498260498047,6446000
2010-03-16,23.918003693350848,24.004159581801208,23.78545675607089,23.977649688720703,6635900
2010-03-17,23.997523562653658,24.083679424960852,23.91799643566644,24.004152297973633,6155400
2010-03-18,23.911374911560166,24.11019403202824,23.87161007621764,24.096939086914062,5731200
2010-03-19,23.97101593017578,24.242738485149328,23.864978908187922,23.97101593017578,9641300
2010-03-22,23.97101959487044,24.401796484622032,23.93788349445626,24.216232299804688,6691600
2010-03-23,24.282507724649637,24.388544776927127,24.16321572482212,24.26925277709961,6515200
2010-03-24,24.309017094963078,24.32227204222696,23.977650997734163,24.030668258666992,5450700
2010-03-25,24.242745053817664,24.242745053817664,23.831849270174082,23.845104217529297,5852200
2010-03-26,23.884864206005773,23.884864206005773,23.46071608931986,23.473968505859375,8199200
2010-03-29,23.526987933640832,23.679416002793985,23.420950906050717,23.50710678100586,6954900
2010-03-30,23.533616093929016,23.818591103239076,23.5137349396449,23.792083740234375,7239900
2010-03-31,23.772194596088383,24.183090229786217,23.72580356133569,24.004152297973633,9361900
2010-04-01,24.156588542924354,24.24937064391779,23.884868449391018,23.9577693939209,6248100
2010-04-05,24.090300118141982,24.501195657790134,23.990891864191912,24.22284698486328,8196400
2010-04-06,24.116819144012048,24.242739852810374,23.89811887987743,24.196346282958984,7033500
2010-04-07,24.196349396985326,24.309015175772018,24.156587086455602,24.202978134155273,9554200
2010-04-08,24.196349396985326,24.269250337119807,24.156587086455602,24.202978134155273,6104900
2010-04-09,24.315633982240936,24.46806202515262,24.216225708057696,24.4150447845459,4587200
2010-04-12,24.40842627655032,24.40842627655032,24.2162333464698,24.236114501953125,5256400
2010-04-13,24.236113841808926,24.49457896854212,24.189722794863094,24.468069076538086,5788900
2010-04-14,24.335520723876776,24.401792915010528,24.156582774069207,24.249364852905273,7678300
2010-04-15,24.2626245712293,24.375287823951297,24.189723629763282,24.335525512695312,5629500
2010-04-16,24.202977354014532,24.415051430412184,24.189722408224377,24.216232299804688,7987600
2010-04-19,23.825222463012548,24.26925181172369,23.692675520907418,24.24274444580078,11600000
2010-04-20,24.209598541259766,24.28912819950454,24.16320750467792,24.209598541259766,7789400
2010-04-21,24.189722457190587,24.229487294641544,23.725809466085735,23.86498260498047,11347000
2010-04-22,23.7191840674819,23.752320169095082,23.334798210025994,23.447463989257812,10391800
2010-04-23,23.47396504439529,23.51372987251671,23.096208025668204,23.50047492980957,10398900
2010-04-26,23.513736628964963,23.659538512516455,23.361308536216836,23.407699584960938,6419000
2010-04-27,23.387813406191267,23.4607143323099,23.07632855027418,23.109464645385742,7002500
2010-04-28,23.20887753563388,23.20887753563388,22.910647596699423,23.03656578063965,6968300
2010-04-29,23.17573497708028,23.427571274758744,23.082952917080686,23.222126007080078,6256300
2010-04-30,23.281776309215292,23.526986445989476,23.175739288330078,23.175739288330078,6937600
2010-05-03,23.374564435441084,23.46734653671093,23.195626442368095,23.321544647216797,5234100
2010-05-04,23.21550638068671,23.44746414981229,23.10284312880594,23.202251434326172,7010800
2010-05-05,23.16912180413897,23.440841960121144,23.102849581947503,23.2486515045166,6713800
2010-05-06,23.22875942173661,23.281779202829867,22.148505399123458,22.797985076904297,12354100
2010-05-07,22.79798347488003,23.129349499060716,22.54614458862851,22.943782806396484,23682700
2010-05-10,23.50710270493054,23.72580293035961,23.14259811567922,23.295028686523438,13461100
2010-05-11,23.182366425500703,23.553497277539186,23.16248527332578,23.38118553161621,6984800
2010-05-12,23.569369638259904,23.569369638259904,23.166130803300945,23.374469757080078,6697600
2010-05-13,23.374468512094136,23.40807388299246,23.17284910535344,23.186290740966797,5617300
2010-05-14,23.078760851066615,23.11908575900971,22.668799926699894,22.796491622924805,7688500
2010-05-17,22.830100565029937,22.957792281223934,22.567995031735233,22.85698127746582,5526900
2010-05-18,23.018279897690768,23.132529983380643,22.58815770541985,22.594877243041992,6693100
2010-05-19,22.49405722755244,22.85025150413533,22.49405722755244,22.756162643432617,9399300
2010-05-20,22.48062404183069,22.823376815129734,22.245399237966907,22.406696319580078,12160500
