Date,Open,High,Low,Close,Volume
2010-03-01,12.84384565582214,12.935916879164811,12.713412276416449,12.82082748413086,170931100
2010-03-02,12.813162270835166,12.8898866191713,12.575312108039101,12.629019737243652,183048600
2010-03-03,12.644371220553214,12.759530604641617,12.536890690670594,12.56760025024414,154950200
2010-03-04,12.629016522902411,12.667402003855868,12.306573504231773,12.590629577636719,157746500
2010-03-05,12.682761337819793,12.859336956534154,12.629021059455662,12.820951461791992,172469000
2010-03-08,12.859334303984662,12.98216961899713,12.8132714269331,12.851656913757324,127705100
2010-03-09,12.767211402244333,13.043591686624547,12.698117795462235,12.897724151611328,167779500
2010-03-10,13.058943040873872,13.31996847102024,13.043588259262306,13.13571548461914,222932200
2010-03-11,13.189451614226526,13.266224033863898,13.097324417799255,13.143388748168945,145079600
2010-03-12,13.250871381239895,13.281579475430204,12.805593033137823,12.936105728149414,171456700
2010-03-15,12.85165590657946,12.98216860159105,12.736497990819197,12.936105728149414,120308200
2010-03-16,13.02823260952869,13.10500504815831,12.974492341781698,13.074296951293945,107411800
2010-03-17,13.181779149283,13.28158230707002,13.074298600233496,13.258551597595215,134463900
2010-03-18,13.273909435902734,13.296940150679433,13.035914644914898,13.112687110900879,123986800
2010-03-19,12.913074493408203,13.22784016926893,12.851656836272268,12.913074493408203,178218800
2010-03-22,12.759532476778348,13.028233840909985,12.744177694738651,13.020556449890137,113667800
2010-03-23,13.112678443603155,13.220158946352614,13.005197940853694,13.151063919067383,131261400
2010-03-24,13.143386497567068,13.61169539497137,13.128031723406439,13.488860130310059,270410600
2010-03-25,13.696154362517152,14.087692580002619,13.588673800023713,13.61938190460205,315304700
2010-03-26,13.803629946852,13.995560290265335,13.627054382346689,13.742212295532227,220970700
2010-03-29,13.949497386064236,13.97252955437378,13.642409130165184,13.84969425201416,152539700
2010-03-30,13.865051959921399,13.911116311136658,13.565640998586076,13.634736061096191,144373000
2010-03-31,13.580997271591066,13.803635802961185,13.565642486168871,13.703832626342773,114280900
2010-04-01,13.83433947314113,13.895757124320939,13.734534874778744,13.84969425201416,95607200
2010-04-05,13.941819169506601,14.01091420602375,13.834338652396468,13.918787002563477,107989300
2010-04-06,13.941829858556611,14.233565006257471,13.895766953666655,14.195178031921387,160316600
2010-04-07,14.264265717233323,14.479228268994339,14.225880227135415,14.294975280761719,233522300
2010-04-08,14.271944583435621,14.463874982390578,14.056982009453485,14.318007469177246,164305500
2010-04-09,14.448514827608077,14.471546994072739,14.202844242567137,14.271939277648926,135480600
2010-04-12,14.341036466350328,14.44851699736824,14.279618810866891,14.325681686401367,128319000
2010-04-13,14.287294939506248,14.371743293145302,14.195167732258216,14.333357810974121,113687800
2010-04-14,14.571356628826905,14.90915456630106,14.525293739634517,14.893799781799316,246624700
2010-04-15,15.070374354845654,15.246951435619566,14.863090635845158,14.955216407775879,240100000
2010-04-16,14.947539227235602,14.955216619057081,13.857374481902369,14.13375473022461,589061800
2010-04-19,13.895760180997927,14.318006442702403,13.719184578053337,14.118398666381836,358828000
2010-04-20,14.425481572501786,14.456189658041236,14.156778868549926,14.287291526794434,200544700
2010-04-21,14.333357852851176,14.517610803573278,13.903434301166273,14.033946990966797,201891300
2010-04-22,13.842016767391925,14.279617712077915,13.780599116634459,14.23355484008789,219472400
2010-04-23,14.126074808031376,14.225879419520084,14.033949051301416,14.149106979370117,145428400
2010-04-26,14.133749570335143,14.156781737391098,13.842016109187524,13.857369422912598,160873000
2010-04-27,13.749889054103818,13.957174166914367,13.366028384889725,13.412091255187988,259438600
2010-04-28,13.550281805384014,13.788275018631891,13.442801282816385,13.650086402893066,195287800
2010-04-29,13.84969393032279,14.126072622056244,13.811306984031841,14.049300193786621,177296300
2010-04-30,14.03394210323411,14.049295412212828,13.519568912496712,13.688467025756836,231536200
2010-05-03,13.726863039730477,13.934148245454589,13.650092042925605,13.865053176879883,150747100
2010-05-04,13.642408151057305,13.74988866683008,13.419768266314037,13.481185913085938,183242300
2010-05-05,13.204804840950862,13.696145926053871,12.966810221581145,13.458152770996094,195023300
2010-05-06,13.419772491319186,13.519577113940574,11.89968415690449,12.498507499694824,465091500
2010-05-07,12.652050687232983,12.890045420056715,12.24515847412425,12.421734809875488,388118300
2010-05-10,13.227841605870791,13.350676933483122,13.058943396481991,13.28158187866211,268476800
2010-05-11,13.112680366495052,13.427445997258603,13.028230550915286,13.174098014831543,188202400
2010-05-12,13.25854724952954,13.304610117685748,13.043584757613607,13.105002403259277,179359300
2010-05-13,13.07429614684231,13.189454065544922,12.93610605867422,12.951460838317871,135257500
